Timestamp,Date,Circle CCTP,Arbitrum Bridge,Wormhole,Across,Meson,Orbiter Finance,Stargate,deBridge,Polygon PoS Bridge,Squid (Powered by Axelar),Eywa,Synapse,Gnosis Bridge,Hyperlane,Symbiosis,Base Bridge,Celer cBridge,Optimism Gateway,Sui Bridge,Allbridge Core,Layerswap,yBridge by xSync Network,RetroBridge,Hop,Owlto,Nitro (by Router Protocol),Avalanche Bridge,ZKsync Era Bridge,Threshold Network,Satellite (Powered by Axelar),WanBridge,Garden,zkBridge,Manta Pacific Bridge,MeMeBridge,Mode Network,Rainbow Bridge,Allbridge Classic,Rootstock Token Bridge,Mint,MiniBridge,CometBridge,XSwap,Zircuit Bridge,Mantle Bridge,Fuse Bridge,Crowdswap,Polygon zkEVM Bridge,Connext,Bunnyfi,pNetwork,Interport Finance,MES Protocol,Total
1714953600,2024-05-06,11501133.708513174,76630517.29594651,,6155267.318507167,1285230.6530764354,4283566.152273798,3753615.5461929287,4150801.7599935923,13445097.79528457,995714.2416978207,260.5014500040189,6954624.51128529,634464.3624345692,,415974.5699105972,7487619.411493059,276066.1519141431,4256251.315799663,,2774355.9585583955,,1027395.5046257834,,2595579.2011133945,264883.84627004975,55558.70263186887,869481.726716043,7824715.290822611,,,359166.0897800093,,36.051373999999996,322546.3210400936,,3925373.317998755,291921.59698990354,4023.6675812708986,,,,,156468.2559181748,,1240166.172916395,6772.082108075,,346682.0255992686,5858921.919994713,,10449.672199062186,15737.935936601949,,170176440.6359478
1715040000,2024-05-07,19241299.71969673,19095913.70095244,,6326895.775336901,2436409.402548968,3823960.4131652503,3207671.0585022653,3863895.1151657267,5173370.964861161,453924.61662809073,302.4413411487086,3136916.4224497285,580869.8463808051,,221831.70707878072,12628947.233902615,708682.0125111989,4898493.896688283,,2716053.635574453,,138782.56355640126,,1253224.8633743764,373873.35861344123,135306.6898868875,344902.48704903596,11853598.082050122,,,144679.01069876226,,5299.134936324909,211492.27130667656,,2103906.323563082,165377.08014713175,946.111363351986,,,,,12081.96597963274,,3249556.411377708,63.53572165,,213939.81871924966,5961752.557354675,,2030.3159121436092,711.6399235425664,,114686962.18431877
1715126400,2024-05-08,10580013.623912597,18093024.924074948,,7105522.817452043,3604387.5274723032,4329964.443377518,3587354.2504272084,3031060.918067286,5375213.656717933,656392.827439831,2538.6129434877935,2864162.7115662973,856931.5147967796,,310533.4600228545,5555580.601044648,253180.91853740864,4451822.970814549,,2104298.1557115815,,200675.73159509973,,952449.7243145013,238582.67598551494,120932.95854147674,571540.7811683363,16032902.050650991,,,191209.62109949483,5657.897158,105.5376775,397255.28476057097,,5002114.1803081725,129544.21960640668,20005.42077931122,,,,,45713.38716824267,,728179.9491092002,95.57788645908343,,416819.42458920326,4263067.329522939,,708.0005975591075,227.25913553442,,102079770.94603378
1715212800,2024-05-09,19098683.59677393,17114499.91141093,,6247414.081013191,668965.8987386735,3664159.993718381,5081796.701865487,3582828.352240595,4918655.454655848,940141.8828769736,24457.94309405528,3033024.4384599393,3873003.1889347774,,611547.864097229,14191358.609962387,457720.3172981912,4531169.006126625,,1245159.6787797485,,244011.5387856703,,1398858.0174784334,284557.8362377464,142383.04855182316,1370042.7627367193,10805900.900717758,,,73633.92961931798,4961.78986495,76.18119671,633500.6815369956,,1500952.5239335913,504714.20348413306,5765.6619535423,,,,,40443.262964932175,,300269.40157039254,11186.365122256522,,204076.48231136624,2204731.898475957,,3085.21627005745,28956.675785,,109046695.29864433
1715299200,2024-05-10,18345736.68016081,6086878.825985672,,6610580.070077772,1850603.9785423842,3347971.7426091135,2408002.6379904915,3187058.652721974,9094288.143002983,968842.1404234325,4357.28440487365,2592447.1217395635,1633468.1425370616,,436620.51221923763,5270754.89834287,308843.0771304222,32476220.685689375,,2721778.1076350324,,437540.56245227775,,1522180.836260743,196993.3384802775,119433.9750662504,1672941.61315267,7201112.424378453,,,17626.61548503293,6086.262,6177.45828,453766.9887734613,,169129.80538552772,11674.6374221225,131336.87453114754,,,,,10861.526158659188,,549996.779363084,1578.2691425,,143046.59545686387,2835131.141494978,,2263.3226853837887,617.2650615627,,112833948.99224405
1715385600,2024-05-11,7220978.264698472,3161731.8152374923,,3977728.06760875,1063013.281451909,2399655.1278697755,3176494.604775775,2275369.286076745,3295117.359005432,475230.4097776,31.687734203640854,2223608.3527236376,637336.3533807535,,328354.2833611736,3894938.2372489236,281906.824185193,2753843.9532874567,,1298562.5922120118,,323558.47551250574,,826242.401318493,198190.9074979279,68613.3387952431,1539126.3781765485,6778625.47784181,,,211993.50516324711,5993.136312,3174.074325141947,126381.52209382618,,404230.37709586136,8381.38855981709,97076.06327410773,13874.325246,,,,6011.7300055489195,,494596.9275466742,143.583426,,340233.8174941094,1823383.5115145326,,4389.465042803817,700.1054464719609,,51738821.012323976
1715472000,2024-05-12,7194827.9317095615,5324089.426653386,,3199373.0733775906,1301580.0939331013,2038945.6214864138,1820815.15324767,2513765.6618541675,2215690.162185488,481429.8454687378,7676.419374886753,2653818.1849627662,246052.64030804852,,293596.83390949864,3753862.5951755703,206996.53578800743,3188997.0196000757,,842796.1483758729,,150616.38544157898,,1249549.3543870621,250406.27031351905,149803.17604415602,293104.9002762956,7394764.15214528,,,58428.19745733756,1517.84849924,18909.9314097545,120973.15727272097,,1279041.6583381454,57750.576292273094,46511.95838280234,,,,,11465.55817310941,,1012086.5240817731,,,393285.00301110535,1366194.5869733884,,6441.2892465164,3199.791364018842,,51148363.66652093
1715558400,2024-05-13,9526234.155982343,20315300.047428004,,7028919.611315692,1096582.8490274253,3989108.714220999,4194991.964222603,3995168.813929894,7121356.346606033,1337033.03338341,,1977702.1503795227,401186.5361481316,,312494.5882027669,5907231.848035135,532580.4378304302,3512983.067471101,,2376407.810354564,,254828.39337724383,,1479137.8412104484,213805.38997562986,157786.5447180098,960954.9481066945,6387622.366919939,,,48437.03801388885,74993.06188982,470534.4589007949,222445.97398478535,,377675.3466094304,263205.15240673535,7136.055340467512,12487.475,,,,25242.91006505132,,83956.4132582963,7.207998,,223800.36951509127,804671.8692325279,,2625.0748714886,19558.60897382107,,85716194.47490624
1715644800,2024-05-14,13536803.818435993,12358518.661575254,,7319137.109309998,357248.8560256847,3637766.653111842,5012389.879036326,4750906.160675231,3809261.901132835,710764.8369153987,164.8156451710106,2288899.092771152,1527662.9797388,,554307.8757129459,5276539.616128309,567603.0394978768,11628062.806385882,,1207616.2145527718,,259954.68676866282,,1512641.9611919557,273297.4241005659,98698.59890080438,201857.63136198014,16345933.343820907,,,85504.34400006381,450706.63734623,355046.6989402564,452200.6977355664,,2547644.443456661,497780.75377297855,9040.839889036208,1729.361437636833,,,,7953.324508647394,,517180.97155021474,17.7690235,,343047.77038201643,1305007.6600128282,,0,6591.686604915777,,99815490.92145689
1715731200,2024-05-15,14704492.452377997,6770515.602889577,,7538669.53300922,296210.44902384427,14535770.337327637,5644731.119378367,3760959.6560328873,5801153.490780222,1062988.1433054395,,1777161.9534697435,3602705.8309277045,,544655.9329239331,8213153.672931091,803014.5227368068,9489830.630544709,,1439521.9388112684,,347346.9795451531,,1359366.9981576845,239779.59646423702,100779.24251120233,612284.864745225,16275064.14569225,,,189494.51515044883,1283515.6565379747,503772.47429553076,126550.7541327204,,1888882.5684089295,233205.53231654107,5023.258198215484,,,,,8229.416699001773,,689540.0633257972,5.9245745,,292499.57802805805,2767257.2247396107,,276.600984,13258.83736387694,,112921669.4983414
1715817600,2024-05-16,11927975.906961134,20892232.187154345,,6720150.995802287,571622.9736653356,2669610.8971537948,3839156.0520898523,3145107.4704808854,3214971.2019287264,844279.371338908,1005.0073623183854,2303650.763182836,716935.4086156925,,1165147.6996678677,7946614.753864724,203485.82841778174,15435722.008004503,,2971777.413695406,,413568.4053381746,,1330504.3522479772,248778.6371687008,122486.54491197,266701.62258583267,9601815.312336752,,,127198.3626373013,1177281.0144348503,6370629.797753301,260060.9790307247,,3203296.230405686,176426.74860998365,20891.172744695792,499,,,,60150.51316813332,,724196.2634277516,53.739213,,231542.9419854137,2263019.8810281553,,1063.532873755272,26383.498323302665,,111195994.48961186
1715904000,2024-05-17,16371780.789051164,10172683.430744344,,8191565.814100912,867659.7687944586,3666789.9682039795,2673273.573955939,5402712.38089071,4013765.09072757,969193.7465585957,17.566802796344486,2167241.9462018004,1453858.2686304639,,156820.66640876385,8116668.920508778,463941.415281276,3104626.57242642,,939374.4627202237,,316369.4297907505,,1274925.3222021293,194765.5346462019,76814.70100400891,318685.50460287835,12480201.99028365,,,66397.60088744419,1171212.8346369555,10979.256057479,101750.59446447899,,1948585.2638234769,115657.0347885025,156272.3198774264,43085.35463373734,,,,3838.9602176844437,,18616.417676594025,9.10834605868,,204464.05721988218,2112289.4986632247,,1547.1545880256044,2366.155882443098,,89350808.47630128
1715990400,2024-05-18,8734644.215765268,11736761.743291587,,6810839.164065709,286215.18627428816,2194262.6733454545,2547981.675082662,3807124.6003312934,4747896.36667957,761608.245386774,2809.845409637358,1195770.877511689,509457.83264769916,,524966.9266615057,8000644.31785416,323695.28795048274,10119415.24331138,,1026307.2431720458,,192122.64772913133,,1766699.033047156,292870.0922065013,95521.15714236966,524404.9533129081,3787608.1271412764,,,120827.04443783528,1141438.391339875,211759.07884185607,103374.48151698738,,721379.7318117041,3570.716200681004,2677.2644167694484,51103.82832772183,,,,17154.454306106043,,539385.3558303522,14.00674,,253875.77094934636,2750692.3696610937,,1908.7348075,7915.302816241983,,75916703.98732463
1716076800,2024-05-19,6506442.514437057,7148453.94266079,,4977062.151744707,934425.6225499767,1980777.321763324,3632106.037168314,2748575.7340119574,5142011.468518677,403498.5787928456,39.023228887407846,1379573.3971987832,599517.8704012034,,266278.76208438847,6367870.245560843,885304.9043720444,4336271.797137501,,816818.5018494201,,356071.90187048743,,2620110.883594042,172562.1794749847,73443.81996309773,122417.87464337968,6442607.64850497,,,87956.63384488403,1908379.7214568248,423378.29954322043,1702916.9391413264,,915803.0067286538,79819.95592259744,98418.23105982647,,,,,11947.3926273729,,95308.8949122342,3.422089507531,,221573.7745702612,7196824.663689716,,2423.7149784,19538.294407696787,,70676535.1265042
1716163200,2024-05-20,25283470.40753083,6111268.633486996,,9556587.959655732,480293.52630360826,5215066.9041407285,4581803.182703511,8237232.524357816,5785497.231074544,901351.9229679994,,4751946.87073374,1074237.690424902,,325739.6703567231,9426102.806637524,1385427.9617233172,2923097.5785418,,1473036.0516668074,,259817.05230535398,,2180212.2472306387,230362.29769024358,84857.6152245477,821242.5734364027,5510690.801425414,,,81194.03906377904,1825574.92348671,3737036.45142344,1949431.4726731807,,1805516.6647204764,22551.67818391724,197961.58109021658,198047.45835847242,,,,29430.08802903312,,6567933.959348592,22.704702,,601892.7262016517,3749217.3974569403,,3476.335446782833,304650.5573307288,,117673281.5471351
1716249600,2024-05-21,31873359.571551986,14954256.085936282,,13125449.335693996,681166.8373686154,4991475.44696499,3454074.068839873,7561428.589725728,11492673.681893619,1384487.4062220403,2141.2016939398272,3643218.2023318466,3050615.0261348514,,501747.84860062005,7354973.523915154,731647.3952352426,4244810.754592102,,3236248.5807220098,,297790.3753168248,,2831901.6269260356,504863.0905597025,41391.61292913674,1961891.0726745732,28714596.87710931,,,124879.36315959603,718749.7156952198,2441078.9880590397,1672876.0231781905,,1160488.862350945,7534.659770552083,73321.28522919361,350120.56134325895,,,,5304.701456604516,,103677.7313864723,0.80857,,223178.47097572617,3391825.9981305143,,8474.966716107405,67487.86464657789,,156985208.2136065
1716336000,2024-05-22,20116697.628900174,21349951.767956536,,10046631.529095275,1563562.0507594247,4587509.694091885,4536458.7487775795,5913852.899808263,20733498.687450066,467521.88713708805,,4043235.886093747,1894459.0998485775,,588973.5326714647,3050088.367773455,1366974.9053682918,5688301.668451566,,8482395.867540574,,708405.2114723728,,4155673.8866874855,346388.39445106697,22070.286047986967,3076303.411445649,5183898.244268357,,,29135.344168578933,129792.90128492,2376237.0439125476,576639.4307893446,,854597.5080970636,77970.16386294742,11430.728576401863,24949.501,,,,75098.39603549287,,3563945.242656736,93.537148905,,323307.36801815685,2921778.291754607,,1008.1538107990848,244663.24786726062,,139133500.51508063
1716422400,2024-05-23,21579098.810118303,12288356.506112967,,6717644.608086837,755608.7492926816,4164549.7029442554,1919569.5853906893,5644971.34350329,9255089.640669217,790656.1441831831,515.9988890187057,3779819.0631817924,3914483.9019010244,,379011.5246026371,4527372.7466664165,1714338.041381999,46666659.56809198,,18552732.634051494,,1154754.8606723908,,5202782.197281066,176080.05376195576,22847.942302671916,1026116.323654359,15542803.949229889,,,298856.40611359134,85347.31779608005,1215899.804875397,1572851.785930608,,2698484.0338664167,222892.25754528967,13546.72139288,23217.801474580785,,,,2443.314243904346,,199945.28996823792,39.56537,,187757.98423123083,2636919.918738503,,17057.49886693905,135012.82175168637,,175086136.4181355
1716508800,2024-05-24,20352302.430123612,41708549.92550391,,8663683.131474828,1907377.5285157624,3640483.042485634,1970355.1469794223,3850310.566498776,9028066.269472983,2587939.102120903,2002.8963270794134,2501244.3131786045,1106442.5332674207,,1142520.309043697,2886957.2001099815,450939.00857393653,3880918.639911437,,709978.9934137479,,270974.83412862563,,4241981.559071553,194790.0773160014,75590.0800516317,746422.0116273478,6522431.080818326,,,86460.43993935225,35467.21876968433,880286.7904985917,1528744.6546050457,,689256.229820082,3258.2716863822025,14107.8138996795,69073.77520035376,,,,9991.918992538856,,454265.0296287595,246.19068,,136806.62033405137,4551293.78830219,,,1501.211601864773,,126903020.63397375
1716595200,2024-05-25,10979745.813252224,7834923.294347972,,4570655.745659715,328780.6301569338,4073801.240504012,1921562.6890330566,4028553.9531711293,3169906.032878883,840747.8170827506,,2133656.7177892737,129678.58857816462,,795316.3323019696,1446167.320603037,454650.1586511618,9374081.78335096,,1003000.3953699151,,308042.95220692694,,1260993.6225161776,246978.42805960297,64598.73892483592,258906.1196296656,3433467.6143970448,,,28184.528996678684,1197160.3758266,346271.7834434025,632936.1001082992,,374018.3192850172,10239.03904585499,12026.604079075949,17457.717095,,,,5417.1241071399445,,240876.25392099126,301,,164155.84845848108,2267496.6338260258,,313.8517658633793,5933.813410622051,,63961004.98183446
1716681600,2024-05-26,9387419.100241534,20432459.92774894,,7748529.94558964,346620.2352632133,3945891.646999765,1107060.7465646602,4688678.547146538,5806104.965586621,266660.4225263647,,2817672.206437772,674090.5430342908,,458531.26349922444,544427.6103795711,565338.2070451883,5247189.649275338,,5568174.762425893,,166798.42897376046,,1995661.2467988837,287604.492184435,22113.624062337647,1108803.583740111,4929629.38580054,,,61654.606677049786,1716031.7836082699,786732.9160611441,1569460.4316511494,,954810.1142472269,19480.158124657413,14695.241258055183,117.5470560703285,,,,20897.004432879974,,74869.96767651972,31.464655,,140328.49487171002,8583592.951468356,,5100.100458197983,180731.9832735729,,92243995.3068445
1716768000,2024-05-27,13529456.566079132,33561435.80280402,,6830780.157727684,1528401.924750223,4141451.496589225,3040149.521074539,5455431.072518619,9306110.11232897,390919.7399721298,5000.56622791511,3272133.0379163306,1287268.8116415397,,601869.794233762,1717330.756948455,713449.6907901901,8161956.165582428,,3923080.4952769224,,169559.7444887335,,2697171.6532571516,290102.3239807617,36863.5228697203,858577.1419716824,15664543.655769562,,,1232.6730893253448,1384676.614356,621064.7505106591,1508815.9112825533,,718713.7891550139,23436.29696548849,12045.864822449224,,,,,17418.820880148985,,2223281.2294631167,,,138229.0385296138,4433736.604365954,,1079.435596199528,6196.438376327392,,128272971.22219257
1716854400,2024-05-28,15643751.53090177,20957471.73696833,,6808663.885543263,419998.1050135463,3053000.0149990274,6519763.776446601,6975391.600385216,9611282.660515066,445502.2060238184,,1951297.8024676798,1633820.762257034,,1184722.0292754727,4668358.517782479,763764.5678497055,4773524.723198121,,1368206.0628232234,,88073.88492686533,,1545529.610851618,163573.23213206808,59135.0891475995,416772.1140509808,2990588.7440057327,,,759.5313110421214,101711.5658637,673927.9224434064,314798.55636277865,,539638.9057294694,49466.42930473297,31744.552974812337,,,,,26253.049194286035,,1178961.7112778272,56.1520625,,352330.9740420098,3497212.137662157,,3583.32378,207.1719508419845,,98812844.64152479
1716940800,2024-05-29,17462949.477231033,20374904.430716723,,7562270.515650343,1449898.1344467597,3616230.080086578,3531225.634742881,4415196.3995200675,4972613.687047034,436354.19011224055,27.251029030376596,1838566.1376109244,563015.3058370606,,2337386.6986756288,1004905.2065304513,1216254.779240611,8202360.493918166,,2142627.7715667966,,109781.91240508849,,2197998.7862077537,215993.52903265404,55951.739138702855,392930.6442762331,3869787.23042002,,,66790.96348422256,117276.36932176,372001.8310711595,284495.79682652646,,693855.7639386368,115306.92989588295,34510.364915014725,15372.1731569696,,,,10909.76582581647,,425055.0112160132,21.37033975,,88289.68045458753,4238817.762892838,,2868.465,181569.64566126093,,94616371.92944323
1717027200,2024-05-30,14013346.298822455,13776663.206781315,,11218744.653038649,554637.9723185448,4069976.5241277255,13037943.84304519,4643894.563830055,4982539.559494197,525077.8567393905,,3937300.9969749255,368631.93286414875,,1374623.4721002448,3219923.613063799,640725.5630626718,7498371.467747577,,1274734.4710971199,,312601.43593189097,,1872681.1370723802,212772.81181456117,16789.050145024674,291731.74776317977,4459469.634714125,,,287661.7516919256,54585.81577478,1076676.2141035767,199881.72366654268,,955445.0607856358,70845.9467556946,8989.8713274885,104786.585903876,,,,3912.1370785897625,,81227.29661964689,29.7410097985,,119395.94529377183,3232901.380657518,,7521.3220936382795,3152.008064975199,,98510194.61337665
1717113600,2024-05-31,11605510.010726074,22620118.485265434,,8532950.448810559,147908.2130126693,3475690.095107418,3411109.1399389734,4072125.3521201126,3275766.575368668,245825.92784379912,,3387909.838439796,1370183.9252416962,,900384.7574287925,943640.6553621212,824140.92189893,7137635.627320872,,1771784.2057125,,156264.931336311,,1475836.5599072734,231754.3777270291,40007.81936244451,273320.07615418395,3440156.2927121166,,,7031.394590464441,55.16686332,790481.1363862683,151683.44756863732,,522639.7438313797,135426.81107020995,19246.009404476703,2490.614420736,,,,618103.7359460891,,603741.5687844019,48.78925,,145095.14664465122,3772684.752359811,,10210.7827341608,,,86118963.33665241
1717200000,2024-06-01,9614888.139797125,20332202.220163297,,8480944.276918814,152777.2029434232,2683370.820576599,2886362.1086912723,3939483.3318656096,3070631.395110395,333634.34681493754,,2255275.8490582514,306717.1065091979,,1359966.7039684858,1560340.560362495,1524048.4594581458,23704901.233306214,,1594009.6845514874,,62033.06910188086,,1613306.0885186691,267818.9665519863,32793.732233309216,232422.30974845748,4170072.348132234,,,153118.37471596125,9809.6475,651221.996838203,251998.12321652853,,426932.9925016079,109366.93520013292,8288.823387722932,,,,,6892.803625032964,,38828.27978824371,,,143800.8754715517,6452112.760423655,,2817.5872214749,1545.187327437193,,98434734.34159985
1717286400,2024-06-02,10180857.392039154,23606662.06696619,,6467370.251311019,287158.6927870085,2468177.39776211,3620983.9827102805,4065597.131359214,3135383.2057965705,628500.5670676458,,3691637.17991999,708398.9481778976,,877485.7614665092,1543487.453461558,1715125.2689450788,5607620.092000614,,1604771.375938715,,304849.6179588564,,1788155.2428708472,243912.45160269513,43488.47005362445,756307.1294120464,4383853.562093174,,,24030.19106847379,56896.17601839,181247.12372762593,209047.90017872443,,310092.5401732551,160241.2916270705,649.2578628,175.020554406,,,,589272.4336599251,,207695.5062670075,,,118147.52989627578,4998591.62506256,,252.4474436652,747.8697466923679,,84586870.15498765
1717372800,2024-06-03,8808453.598620627,38073204.13226556,,8341242.041636596,534471.7387367218,2882276.5466652336,3696188.730672884,5076516.883388124,7183895.686267579,423160.7295708725,2655.2968451780916,3670915.8767443663,784208.5854362547,,352024.39096791134,1857680.3422580708,1093943.4571203087,2698787.5123465005,,1687116.2723464202,,52930.38759053458,,2111078.3543649088,367996.1630420174,18195.6530619472,429324.28966715146,7801712.438835726,,,124190.12174085269,12823.00056,2274364.997618541,491697.43764741265,,1755150.7110740186,10255.7400928651,10526.188832514312,,,,,4346.032967905387,,496828.38786555093,94.45875,,677216.4223639412,683633.8181900312,,45516.43045212415,14476.261879127873,,104549099.11848637
1717459200,2024-06-04,12938497.345544988,12450570.825436225,,6963466.033702642,1343064.477382728,3786786.238128215,5910177.286497269,5924713.681649953,4080532.9503141725,695667.7430627311,,4587755.103990474,914674.699977234,,1280802.019088404,3874297.449714315,3936652.749148269,2724063.1643378916,,1840078.4835871002,,82687.44650111292,,3231200.3520620065,234408.8571865535,21210.164978494067,523491.5983913104,2374129.856673549,,,194799.17919038542,208286.14990088,1754584.2523502687,436799.0810260504,,283712.01676167443,536196.8106796326,42305.50565915914,,,,,9157.433961886154,,727056.2665693978,20111.360254,,395858.92036625126,2885866.5804395652,,3161.5376698199484,5343.470060869017,,87222167.09224547
1717545600,2024-06-05,11711284.662608974,14075410.73288894,,7643563.733846322,407993.2002512028,4218966.8553022295,6820334.958718605,5843032.067558324,7465787.012741376,512734.96538599825,249.91986771629908,2836250.615058032,1216291.9385591454,,907970.9288271896,3245654.0853040665,1830095.0467365708,3677290.584456264,,1444812.8447447983,,577250.3131558627,,508240.66461228917,523565.12486826716,51234.846404787764,878496.0745818522,2013440.223861448,,,326003.6685060415,141.548,2207040.402965934,419012.8711902475,,550800.9160338013,81057.40483351727,9993.255992775,,,,,5963.255365620093,,470831.4308659183,1717.9185,,89424.53560176332,2937102.1271905573,,1765.3235987513758,118.288367749641,,85510924.34735295
1717632000,2024-06-06,13670330.969235446,17304272.074790988,,7386230.694001449,576473.4412974232,5986399.645582827,2522285.179662046,5392868.017746823,10444806.078658586,422176.0951062386,7.6392868333979695,3347872.612827602,831345.7734935831,,599042.2265686083,1772328.279523571,1143704.2203124743,21170545.499870516,,3678305.6043008994,,207399.61590053234,,1871726.9072265201,512967.2942400849,16021.31985137878,425811.5456991225,101374858.50804128,,,920343.0901333056,206.08678600000002,2537794.639395637,283309.0866001317,,723759.8886094098,93254.48937708771,2130.9884645,1026.3506554279425,,,,619991.9684576212,,321836.0540893544,354.382625,,34108.11067314534,1814485.9760130055,,1884.4581095577682,15069.874322090045,,208027334.68753615
1717718400,2024-06-07,12003218.427825391,6603049.928456023,,9077673.730176128,90895.06334335446,3154546.151296971,4438574.641873573,5752818.8906182125,3809628.113531934,781337.3150768578,,4501255.606113342,700723.9210615524,,413840.50372690096,1411368.6500333524,728736.8176611136,9735401.238541389,,2247768.1797542037,,255802.83686509635,,3013365.675335791,261021.91507316183,8084.665281894815,938479.6426922032,316528.24899294175,,,419199.92651025584,5777.1584,1257823.7226808602,316070.9377687935,,23527.666301387424,150823.9018084465,71955.40115088664,12418.3136,,,,33724.075193230936,,562934.7928101645,,,53175.6175975586,2609784.554837014,,3448.0555176850003,,,75764784.28750767
1717804800,2024-06-08,6978315.187243743,15808251.069091022,,5472803.369403472,263369.0652590835,2335634.2756503783,2791237.674509002,5048256.267685802,1533592.8067712393,412643.1034381436,,1887556.876982525,919607.1970312458,,1016238.5753352258,989262.5399795482,690501.6461842312,10988197.102089036,,2214886.642084308,,384121.8026993304,,2268787.3216702365,244488.17363664473,67029.24382916087,401540.99174443487,2183361.555192003,,,1295483.833111165,4612.75613601,1892903.0103451358,437482.4288303697,,227690.34117583378,55671.76657612001,1402.5895465689046,470.70885126402,,,,21101.68281544628,,354900.3678869919,240.2477895,,68489.69691535989,2760600.4448746243,,1846.0891761,5402.419124346337,,72027980.87066467
1717891200,2024-06-09,5520883.327121097,2490873.328990048,,5710681.782258395,98908.46219717496,2177305.8455462903,2941264.533229704,3837205.4200319974,3751140.323362777,981337.9613082694,,1295004.9607553175,478402.18403273757,,584523.4420687605,788224.0587652539,310048.0909647879,2111743.186842442,,1634845.803335871,,186619.5949854201,,1833297.8007507124,166609.23105916346,41582.83363380394,1126150.9259176762,536027.2980301912,,,416736.2934409705,1414.2098925,814281.5419749102,59276.7411876525,,944624.0577146587,131684.19200676572,15775.145915000536,,,,,7212.012994477395,,21226.91864808008,11.6244565,,83117.69092029538,3535140.388141364,,4693.554076086586,6534.513409185496,,44644409.27996632
1717977600,2024-06-10,8430144.593811208,20282023.305190824,,6943870.896296975,103601.1865178658,2458107.438440125,3322983.116172018,3743386.2464364846,7206047.995121747,755044.21048616,12.13665521923571,1467704.3174582045,309683.704179486,,890391.726083721,1647885.9067076081,899681.1853574109,6814962.270816219,,4328586.37797305,,147987.46019576493,,1531542.7813604188,266651.1733782694,44964.10950072308,1423391.4322491386,361092.3270803619,,,84009.1247813425,0,461064.9463956649,422022.45488959,,934546.2007758218,174465.4626793281,2672.4239181612,1935.959061522,,,,13842.555425006012,,23471.995712986452,,,69450.70170072057,2710695.599369475,,1475.1805971993,135853.08855264366,,78415251.59132846
1718064000,2024-06-11,17837001.875021093,19160896.86269752,,9008591.409655955,388279.12935804646,3406910.688179953,4149966.6644711564,6260521.807792705,10109932.555988079,747365.2328231852,31.817614006646796,3000779.5050005876,2852884.347683655,,1596691.1463318917,1147681.4052955345,1065936.3286052796,14707709.375941532,,2443461.1709102653,,156431.21001658367,,2299172.510726277,343893.4500457622,47431.794835504144,534823.9994677595,1604237.142350496,,,163214.72048222588,,471245.5650936244,2127527.9885268635,,4612708.846737347,367318.5774066698,37709.66733361338,52391.46850385802,,,,14747.30196181597,,80440.27237065542,2626.42206,,131829.65789710853,4311564.407783886,,16.85419060579253,,,115243973.18116109
1718150400,2024-06-12,13071365.274800707,5968869.498771405,,8624721.61685102,82811.03950818515,3309105.447493667,5158681.283197895,5198421.311881531,3733478.8007113086,521538.09814459644,173.08017207840427,2195103.097424234,1122184.8613052946,,1353235.5556345575,6659093.0064756265,983096.3028543489,7514322.612851089,,1494392.213206834,,309261.2712896269,,1854827.8059796696,413555.74356070475,68311.82090215452,599125.9694325454,55508.6475948932,,,357718.75192133745,9446.22,3767306.54181536,229162.98467075502,,296263.3282853089,74706.53593403834,5745.911491887975,4772.878885899266,,,,38218.48375475065,,369664.10436721,,,30457.236865793246,3843622.467532424,,5312.586378517204,,,79323582.39194725
1718236800,2024-06-13,17521074.83431951,18861907.98003701,,10470705.679599075,306854.59806328645,3786481.8821595237,4796444.358977564,5942250.742022413,7846184.194635361,1146808.8028661357,,2628869.6600539633,502732.2077704974,,1377452.7004299313,1192893.0694034426,841806.2710308459,12671453.775823902,,1484220.425064268,,153110.4809109401,,2744054.8075938243,299701.1279565203,30023.534987178187,293764.2198940191,133896.74410055234,,,120480.66842173456,,727359.4981601791,205430.91116353672,,851350.8053107144,28156.84962333354,3706.869661085812,19958.0697342678,,,,1145.7872583538613,,83083.74111610564,1.922382,,263028.78962815885,2254371.3336574924,,6570.171222304445,,,99597337.51503904
1718323200,2024-06-14,10253505.826565273,15952558.76750616,,6540153.757122653,41125.893999819105,2697212.7680253633,3628118.6005949005,4216543.495140971,3540394.714911977,1166245.4764715303,,5623276.622894398,1410469.4106378397,,572959.3101472813,1629129.6064493035,1038031.1934533275,32512990.560709905,,4155809.496102228,,111369.45788533555,,1794099.2488955741,169886.07820300368,72040.40038123369,1137511.0050277398,11489739.464901697,,,304137.83478419046,45804.6295097,331808.20188734104,260799.023179457,,499386.59582668473,165975.189131662,16640.2536105,1767.3993135,,,,21070.440837372604,,213288.8402964992,,,104210.79634901347,853277.3750685297,,867.167124071264,,,112572204.90294605
