Date,volETH,totalValueLockedUSD,bridgeVolume,dailyBorrowUSD,dailyDepositUSD,dailyRepayUSD,dailyWithdrawUSD,dailyFlashloanUSD,dailyLiquidateUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,dailyProtocolSideRevenueUSD,dailySupplySideRevenueUSD,dailyTotalRevenueUSD,dailyTransferUSD,dailyActiveBorrowers,dailyActiveDepositors,dailyActiveUsers,dailyActiveTxSigners,dailyActiveLiquidatees,dailyActiveLiquidators,dailyActivePositions,dailyBorrowCount,dailyDepositCount,dailyFlashloanCount,dailyLiquidateCount,dailyRepayCount,dailyTransactionCount,dailyTransferCount,dailyWithdrawCount,openPositionCount,weightedAverageGasPrice,weightedAverageTxFee,weightedAverageEthAPY,weightedAverageStablecoinAPY,bridgeHack,lendingHack,tokenization,marketCollapse,bridgeIntegrations,mainnet,FGI,ETHreturn,CER
2023-03-17,0.03620311778943477,21093803235.4,174378672.57,313142912.66,627353682.6,187493561.03,629221584.56,102900807.949,7995460.94463,9533868119.2,21093803235.4,113296.592902,350371.32962,463667.92250702,84433978.486,2241,3777,8605,10771,53,24,0,4512,13797,637,58,2597,39173,6668,11015,2546460,-0.00420458544167686,0.0351895449494339,1.075271988290834,1.6785797641007945,0,0,0,0,0,0,51,0.06674282882039861,0.49914891925430777
2023-03-18,0.04081993830026327,21320193256.9,157028841.03,189645133.06,737628788.71,88204075.63,542225040.58,6031031.135,322845.80125,9531496462.6,21320193256.9,108821.903046,280781.37498,389603.278033906,117866073.755,2112,2494,6848,9221,51,24,0,3903,11593,456,64,2028,34103,6216,9923,2546586,-0.2703879469962117,-0.2614870900955171,1.0933924128312706,1.5014508747904531,0,0,0,0,0,0,64,-0.01729429137790017,0.2571010458955382
2023-03-19,0.03549119348084941,21592989472.1,200544236.2,821358163.0999999,1384293726.5,64617484.604,1304177637.1,7001933.9860000005,86998.58158,9573004942.1,21592989472.1,95852.73859,275757.02423,371609.76284755,205100962.48,5166,2619,13381,15959,30,21,0,34797,48944,502,30,2035,114516,9027,19253,2556815,0.03624366004631338,0.06013968091888638,1.065909826386717,1.449990688159687,0,0,0,0,0,0,63,0.011740667397655,0.5933409560243355
2023-03-20,0.03368475020017871,21466057137.2,123872853.3,474174505.48,767380911.81,98000927.503,557932380.83,4776736.991,48942.29791,9647792747.1,21466057137.2,127584.36512,310283.11702,437867.48209919,117395734.72,3302,2718,10360,14800,60,21,0,12938,24805,414,61,1944,59466,6871,12516,2560190,0.09587955802797356,0.00179503371622404,1.0074373496969242,1.661617022984248,0,0,0,0,0,0,66,-0.02685978919956966,0.617912822931154
2023-03-21,0.03619429757411802,21775042824.7,130193689.12,314423403.18,573274750.82,153558975.382,374533797.64,3053296.3363,228848.598333,9641617073.2,21775042824.7,117552.47891,291649.84707,409202.325983119,37394784.598000005,2837,2046,8115,11513,27,17,0,9954,18546,435,28,2013,47229,6027,10287,2562463,-0.07938831821542805,-0.03990631857124757,1.0258918764804723,1.5866437126930188,0,0,0,0,0,0,68,0.04029562225343941,0.5484689544241316
2023-03-22,0.03789023040517963,21447054306.5,178979519.81,307608116.09000003,468068051.13,196070107.936,577337271.24,10110128.721,177660.0252,9557326630.4,21447054306.5,147393.54978,291530.57735,438924.127018189,80392856.14,2834,2097,12934,15719,39,25,0,8652,16455,593,41,2109,56255,11776,16693,2559259,0.03530914134357577,0.02462805558319755,1.0410392528822272,1.9177067967086985,0,0,0,0,0,0,62,-0.03904374355100781,0.6571867388670921
2023-03-23,0.04051723961745666,21915576291.2,481565250.14,217108012.48,319153896.45,95158447.878,373638752.92,4906941.2418,113511.657228,9593551484.6,21915576291.2,104126.88311,288880.20876999997,393007.0919552307,82944772.57,2685,2003,7368,9896,20,15,0,8873,15154,538,23,1868,41325,5294,9639,2560491,0.1206554329252318,0.11976985182477055,1.0110532386607929,1.9014099844693944,0,0,1,0,0,0,57,0.0448707954931038,0.6802611996749132
2023-03-24,0.03552083087583903,21369063176.1,265959391.63,246323262.27999997,329565543.63,122698336.72,395203005.8,2409076.7641,59609.49421,9467905759.8,21369063176.1,274677.31575,322581.08029,597258.3960369499,51329849.15,2925,2198,9451,12029,29,20,0,8319,16501,439,29,1907,44963,6584,11228,2563204,-0.00111578392237136,-0.0134812520056009,0.991092061001471,2.013955001121034,0,0,0,0,0,0,61,-0.03638561079052938,0.7474181298410998
2023-03-25,0.03499518408628253,21125190015.6,118437470.94,89384089.55,166538822.79,47762636.912999995,272288927.28000003,1477084.46223,14956.4788441,9378185428.2,21125190015.6,78318.72169,289375.99962,367694.72134452,34740924.623,2553,2027,7294,9666,27,16,0,6072,12909,288,28,1556,33491,4497,8154,2565676,-0.25327148847355474,-0.2363586028188224,1.028073768027067,1.799198967157524,0,0,0,0,0,0,64,-0.00396380402132923,0.5367162326030754
2023-03-26,0.03546545123057177,21414597434.5,131592485.1,125610426.46,238423070.86999995,34863386.924,213306607.39,2524427.65,26740.1791449,9451669564.5,21414597434.5,134326.89711000002,272950.86556,407277.762603813,37081012.423,2544,2012,7493,9945,6,6,0,7000,14065,276,6,1251,34454,4177,7709,2568804,0.0758926785768983,0.10144061805367093,1.0380757964743448,1.7799568404022328,0,0,0,0,0,0,64,0.01804166784497507,0.5268383885907124
2023-03-27,0.03645057671054443,20988353942.6,190817618.73,299750257.66,415186948.56,143733938.685,445293353.83,3172341.7339999997,219997.51641,9346138033.4,20988353942.6,100791.58247,274360.43726,375152.019718599,28781112.081,2613,2474,8429,10496,39,25,0,6725,14519,354,40,2089,39871,5731,10478,2570778,0.3438700893569582,0.24046863767269852,1.0167035139191472,2.076295360171305,0,0,0,0,0,0,64,-0.0340617270291581,0.721964548017776
2023-03-28,0.0351813290591217,21233997713.3,159439699.73,129407846.92,245231949.18,96461995.139,349326566.99,4744880.3375,722162.71057933,9291915007.6,21233997713.3,122679.46369,271511.48046,394190.944138834,35043816.011,2708,2332,7666,10071,19,9,0,6821,13765,354,19,1607,36875,5153,9237,2573663,0.02111560656334991,0.04697176912211801,1.0114046894335404,1.833872642854194,0,0,0,0,0,0,59,0.03325534131318619,0.5276957074831011
2023-03-29,0.03141103729598259,21493033512.2,95275194.95,189687765.152,536744492.06,70398746.059,533396756.9,2791589.5212,28582.8050263,9340015922.1,21493033512.2,98195.30181,277383.91746,375579.2192646,44503918.108,3318,2329,8094,10666,13,8,0,8886,16507,405,13,1613,41667,4604,9674,2577760,0.04072323722134263,0.0240646518522927,1.0712196510627638,1.924272150533789,0,0,0,0,0,0,57,0.01157644942588298,0.35340421365850877
2023-03-30,0.02597068202556231,21253668661.1,75219985.413,179729686.35,737434321.34,45435976.053,689041092.94,3971420.9844,12568.196520799998,9309589817.6,21253668661.1,99445.35186,277052.98755,376498.339505589,30818748.881,3577,2519,8833,12680,14,8,0,10874,22174,557,14,1599,51790,5188,11422,2582332,0.07246729790177804,0.05287122049866545,1.03076809603241,2.055797529301739,0,0,0,0,1,0,60,1.7842904426057515e-4,0.24372297457407624
2023-03-31,0.02139757900734877,22455515788.3,162645576.25,230185151.53,693111264.8599999,186815846.012,640374689.51,3265312.5492,10115.6155,9393220448.9,22455515788.3,162892.0921,305884.14866,468776.24074232,39664760.859,5578,2599,11800,14793,22,16,0,12848,22583,446,22,1754,53586,5184,10799,2591427,-0.15349781321087796,-0.10917459660034982,1.0195430984697516,1.9551220560758336,0,0,0,0,0,0,63,0.01550701712483526,0.3321041847105091
2023-04-01,0.02117122109372332,22401933630.6,87284931.748,98645410.71,194092754.11,39957394.174,224132206.58999997,4342784.3814,59725.28277,9353412119.6,22401933630.6,98509.95207,276314.48461,374824.43659259,48303292.52599999,6231,2041,11513,13732,9,10,0,12039,19329,201,11,1216,44893,3901,8229,2601953,-0.21395844902869535,-0.10806118856685729,1.0186296634951872,2.046435171675081,0,0,0,0,0,0,61,-4.612343591539058e-4,0.508238502577452
2023-04-02,0.02169617323793426,22216243685.6,92285863.19,133309742.136,465452480.29,55796868.316999994,414989740.04,1600233.7583,53769.600823,9343017151.6,22216243685.6,94639.42135,260574.72104,355214.14237285,32461279.578999996,4313,2039,9497,11612,14,13,0,9177,15720,235,15,1359,38280,3894,7952,2608757,-0.04986787651548722,-0.03477378957862843,1.0076741682458423,2.066543176296802,0,0,0,0,0,0,63,-0.0142543877514063,0.2864089198814483
2023-04-03,0.01491784471367308,22265731100.9,209268575.65,358735600.56,620968351.57,145889859.356,623520588.95,2421419.3655000003,57118.84026,9313198920.5,22265731100.9,87328.64294,266161.15210999997,353489.795057258,62212417.932,4085,2173,9123,11819,23,17,0,9498,16558,362,24,1838,43697,5110,10385,2614055,0.313198268534667,0.263847729092889,1.0439139845422454,1.924616956148997,0,0,0,0,0,0,63,0.00874157622397486,0.5777035168587987
2023-04-04,0.01469412298893128,22675775553.1,146688403.4,187696774.93,542602069.35,96622457.31,561491255.58,64002711.228,236452.441412,9356357464.9,22675775553.1,143514.88351,284953.42646,428468.310013101,58972177.61,4262,2190,9846,12140,47,21,0,9214,16631,350,59,1642,42985,5033,10134,2620045,0.03999409123629183,0.03631530989641338,1.049210344794718,2.089573277579767,0,0,0,0,0,0,62,0.0324642978978158,0.34591975506994993
2023-04-05,0.01543639376451635,22811948648.1,162646285.27,246926617.27,624813656.09,169191891.204,697612061.35,9560739.362,628443.60628,9333154043,22811948648.1,104539.53639,273690.56874,378230.10516144,44917873.504,5360,2149,11727,13719,82,32,0,11385,18258,373,96,1837,46655,5298,9466,2627322,0.0850165905352504,0.0895013085011357,1.0328855935931576,1.952483440158459,0,0,0,0,0,0,62,0.02034212406819779,0.39520041673742157
2023-04-06,0.0187045139854632,22644519355.5,173350237.75,162377105.38,459035296.99,83300322.86700001,418704743.41,1890186.7966,6863.6825925,9328703639.2,22644519355.5,142737.55299,324330.62267,467068.175717112,30177123.607,5550,1985,11252,13618,35,10,0,12656,18359,247,35,1498,48721,5603,10401,2635535,-0.1336761665839657,-0.11180957175378169,1.005545591205849,2.073570006593127,0,0,0,0,0,0,63,-0.01936426475391695,0.3537355546397935
2023-04-07,0.01858092484617109,22645789718.4,130431715.3,124164379.724,240244066.56,95033174.297,173622288.40800002,1266472.7111,14164.272983,9337343315.2,22645789718.4,82456.85308,256070.76963,338527.62268863,32995411.777000003,5250,1860,11958,13753,23,12,0,10926,17104,248,25,1601,43758,4560,9360,2643523,-0.14645203346247485,-0.1620602988310666,0.9986055550029944,2.023474324186186,0,0,0,0,0,0,64,-0.00475935166987984,0.5168259990845203
2023-04-08,0.01902897573056331,22319196147.1,155543830.77,103521561.02,369018933.7,91418558.101,428606120.16,1138771.6397,5117.3202280000005,9237149220.2,22319196147.1,112101.68858,266066.67089,378168.35953948,25268955.068,5667,1882,10978,13127,17,7,0,10847,16530,173,17,1264,42830,4743,9301,2652761,-0.09295782041409154,0.01867283091138029,1.0021412112812835,2.077660664463123,0,0,0,0,0,0,61,-0.00782788133499678,0.28053184150209365
2023-04-09,0.01759368901561417,22640675368.6,195859261.95,88508285.652,541804564.1,33081186.449,499424437.25,2191630.341,22319.186923,9340014181.1,22640675368.6,86998.99973,269873.61121,356872.61100565,16244607.688,5587,1797,10720,12831,50,15,0,10064,15108,226,56,1438,40709,4651,9219,2661950,-0.05640695409139958,-0.08659008829284277,1.024878700211157,2.1395204693899577,0,0,0,0,0,0,61,0.00537782154440158,0.163358324230846
2023-04-10,0.0195436218350547,22830505343.9,172226328.33,157678711.38,440467323.53,129074682.92,554687618.98,9093025.462,43735.589855,9342606691,22830505343.9,109104.37927,266950.19441,376054.57371642,203239947.715,6183,2181,11966,13989,58,23,0,9898,15969,281,63,1604,44159,5986,10436,2671788,0.15616228085298758,0.13098173902731583,1.038920888766529,1.9928127546467755,0,0,0,0,0,0,62,0.02730679104253042,0.3579804969783657
2023-04-11,0.0170712812405097,22805087229.1,200314698.95,275433778.46999997,641080521.5,174040174.637,698551033.61,5075940.0241,476167.72312,9348659839.6,22805087229.1,100584.45163,269578.89729,370163.348959153,29241574.528,7585,2967,14263,16195,75,23,0,12492,19547,426,76,1755,51549,6146,11274,2684051,0.15522927761963556,0.07754069900769546,1.05375133354329,2.0925236849154554,0,0,0,0,0,0,68,-0.01078895371963462,0.42963991141945806
2023-04-12,0.01604539539832697,22834442196.4,232985751.57,245988963.995,826275926.8,155443812.588,898316932.09,6808460.186,40643.102367,9341591919.3,22834442196.4,117560.49662,284920.6409,402481.137429237,33902083.682000004,7754,4017,15169,17810,40,23,0,12505,22526,421,41,1936,56735,6898,12637,2697293,-0.21185046328646412,-0.12458094120663588,1.0343933592255847,2.116528033297015,0,0,0,0,0,0,65,0.0140395954736503,0.2977080125614523
2023-04-13,0.02159346394541498,23323770800,208630222.55,375992736.45,889465051.0699999,195943930.021,1011405865.1,17510998.848,1299461.68394,9401692068.5,23323770800,104879.19772,296675.9064,401555.10408369,280900205.378,8067,2777,16747,19294,152,39,0,13396,22189,465,205,1981,58561,7371,13101,2709033,0.2508082495356787,0.18268157838828256,1.023530328896457,2.2387144598842337,0,0,0,0,0,0,61,0.04864157498371835,0.4227178302258104
2023-04-14,0.02346139193617613,23972260653.6,224988170.31,310962109.88,562183771.64,154046409.775,435646820.77,20884349.6981,1882906.539,9495025717.6,23972260653.6,137334.03076999998,330194.53427999996,467528.564978104,93695443.453,7871,2759,14530,17912,161,43,0,14195,22101,638,237,2313,61242,8048,13804,2719666,-0.03633792377608006,0.03072546586100784,1.0080137240884708,2.2044396636255144,0,0,0,0,0,0,68,0.04274389816327595,0.5531324907740803
2023-04-15,0.02289680315605687,23994930699.2,161629094.32999998,174636471.33,286621819.15999997,53657413.47,203733512.2,20611833.4479,666.0333152000001,9533304787.1,23994930699.2,108442.98901,308638.8504,417081.83944738,21825534.539,6700,1947,12282,14162,11,11,0,12743,18369,306,12,1171,46174,4720,8918,2729634,-0.1998486607443717,-0.13436622172000837,1.0405075728660556,2.1421496392496224,0,0,0,0,0,0,68,-0.00448149808526654,0.609292313620106
2023-04-16,0.02237198444468521,24098445343.3,177188312.1,113785232.13,234730458.43,68385995.525,334662226.79,8853106.6577,82750.972719,9545784570.5,24098445343.3,109932.85978,300436.00386,410368.8636305,108638841.994,5319,1944,13903,15772,46,17,0,10951,20571,257,47,1217,48107,5256,9879,2741000,0.10034043283320672,0.2778369106901916,1.0452223784340449,2.1963309604322587,0,0,0,0,0,0,68,0.01363480414088336,0.48474847657630415
2023-04-17,0.02642772225554886,23580516693.4,209570226.27,253641458.79,420298573.1099999,264095630.252,640266249.69,4711620.199,6031.220004,9422103204.6,23580516693.4,115685.61016,303746.97494,419432.584965837,47651325.605,5511,2065,12013,13908,25,11,0,10160,18041,387,26,1668,46386,5963,10241,2749991,0.2360944665496421,0.08723006608116252,1.0664348808961002,2.293325577452699,0,0,0,0,0,0,69,-0.02124528230312794,0.603479228856714
2023-04-18,0.02449028367385787,23621990068.7,199623074.36,248181440.87,606010820.9499999,143709666.343,691753953.72,3877949.4705,32440.204592,9376216947.4,23621990068.7,109441.53566,309428.88705,418870.42266878,63896417.353,5713,1798,11161,12950,21,12,0,11457,17432,586,21,1784,48362,6662,10543,2758645,0.3790273305944135,0.3326514350937363,1.0528590791138992,2.3101003500477533,0,0,0,0,0,0,58,0.01369071282510603,0.4095330187024444
2023-04-19,0.04453231617437332,22656313515.3,210382400.47,213844397.28,295578103.53000003,128291127.11,412244343.2,5721020.6271,994357.0021,9227535849.2,22656313515.3,116784.26786,299886.42632,416670.694095847,62970109.542,3799,1848,8343,9460,490,43,0,8327,12916,738,506,1649,38727,5440,9208,2763146,0.27473368486136,0.20939859434009597,1.0489595970055423,2.445822420032419,0,0,0,0,0,0,63,-0.08291806458554252,0.7234784807335893
2023-04-20,0.03954617538808312,22055091701.1,177803120.79,196341096.6,276096158.05,97570527.696,427373441.58,6557496.874,302360.293424,9166493221.1,22055091701.1,104499.40457,291277.52765999996,395776.93222628,155084551.9,3405,1826,7734,9183,100,23,0,7299,11859,520,110,1857,35039,4869,8632,2767089,-0.05662608899910525,-0.05521205397185216,1.1123402357921743,2.503966113763617,0,0,0,0,0,0,52,0.0034805600933776,0.7111330269378227
2023-04-21,0.03613721777270633,21555711635.2,164871111.5,149982397.933,303790151.26,173409666.794,347990713.62,5465926.385,345282.93986,9058001616.3,21555711635.2,144766.26908,387242.39333,532008.66239394,42602832.245,3463,1920,8453,9992,253,55,0,7026,12097,589,266,1944,37501,5653,10059,2770869,-0.45023187359637634,-0.4349970771176417,1.0936428457491545,2.417198947714584,0,0,0,0,0,0,50,-0.04900612184668507,0.49370395093762265
2023-04-22,0.03779822238983337,21763029454.7,178818684.42000002,144570957.02,281125324.34,126174400.832,239483709.65,2150035.0721,26426.7539921,9045331436,21763029454.7,86981.02659,272154.75759,359135.784094433,24117120.744,4146,1669,9153,10398,11,9,0,7814,12265,318,11,1224,34314,4784,7975,2777444,-0.0595571491970222,0.08227330120792294,1.0500224002387102,2.296953773192454,0,0,0,0,0,0,53,0.01296557145056365,0.5142580354843888
2023-04-23,0.03592687113607511,21674465983.5,132742844.68,85058154.02,193534785.18,37936179.321,149241847.41,2352528.7145,56842.056038,9046395837.9,21674465983.5,105314.49439,294279.32843,399593.82272399,25248385.259,4310,1452,8415,9563,29,16,0,8452,12787,293,29,1055,33628,4068,6974,2784093,0.0812114100726336,0.07333969190083939,1.0086528332212044,2.267784495538413,0,0,0,0,0,0,56,-0.00637047122306455,0.4394980155163856
2023-04-24,0.03600739554166506,21344519423.5,169387514.75,105247476.681,179816393.67000002,40734136.596,192148034.94,4133171.383,150901.44294,8970974808.6,21344519423.5,115701.90718,285829.70296,401531.6101150086,28870057.367,4683,1514,8999,10808,80,24,0,8266,13443,275,83,1137,36531,4561,8815,2791108,0.06206538370624059,-0.02174200173218987,1.0034364144985142,2.3049236685930508,0,0,0,0,0,0,53,-0.01089124220956616,0.5853052357069884
2023-04-25,0.03590776452894839,21816868172.9,226908703.49,101586541.924,310502156.16999996,52317797.02,268313829.67,3061221.4139,1312466.54989,9085999909.4,21816868172.9,127771.40129,302790.42508,430561.82634726,30248637.983,4282,1907,9377,10665,51,25,0,8250,13246,329,51,1414,37146,5276,8635,2797427,-0.13490286434097795,-0.15966667468164358,1.00669202502476,2.3125849487957604,0,0,0,0,0,0,53,0.01298351765094185,0.3271685555329328
2023-04-26,0.02127712409752059,21826841552.4,232490203.37,249210825.85,415986088.52,124684866.537,409241830.7000001,6075120.835,254393.57531,9136267836.8,21826841552.4,140444.97041,296566.53158999997,437011.501998908,33109464.674,6460,1893,11568,12807,73,30,0,13620,18017,444,77,1711,49960,5861,10311,2806922,0.04813252708783911,0.0512282214456049,1.0068397026714648,2.321609278570871,0,0,0,0,1,0,56,5.35905680729698e-5,0.5990845192363166
2023-04-27,0.02368714586006049,22283323618.7,248475769.93,128522901.97,496383599.47,65007085.618,447956489.91,3294863.2879,17401.832167,9184089043.1,22283323618.7,321920.39301,341339.89881,663260.291803272,44774696.015,7744,1540,12554,13714,49,19,0,14824,18744,269,53,1296,49882,5397,9364,2819475,-0.0698666509512958,-0.01158163918423403,1.010897725669644,2.361640411674191,0,0,0,0,1,0,59,0.0226561138911423,0.25891851001368055
2023-04-28,0.01307620293998462,22029924705.8,134492550.01,108055668.471,193821675.93,123924244.583,293947116.45,31058593.8788,26892.062373999997,9091380845.7,22029924705.8,91145.88143,361068.3264,452214.20776789,30818343.039,5263,1393,9774,11051,13,11,0,9597,13565,374,15,1129,38236,5192,8417,2827580,0.00959926759723327,-0.0229627009461722,1.0277782941899003,2.9900540683103283,0,0,0,0,0,0,64,-0.00930018940329624,0.5575004341105018
2023-04-29,0.012640638554872,21920847601.3,111832021.51,55788717.07300001,102074492.794,31956389.536,87322032.808,2787964.9063000004,1315.2400683,9042892209.2,21920847601.3,95566.82632,294001.87369000004,389568.699908406,11763255.755,4790,1175,9013,10201,14,8,0,8647,11719,544,14,885,32972,4176,7028,2835303,-0.0461758607742432,0.03540768300902939,1.026420719859253,2.7459317382998045,0,0,0,0,0,0,64,0.00877092389093014,0.5465490500706098
2023-04-30,0.01520324367896486,22063744355.4,121389661.24,89841884.783,165808438.32,28294553.97,135016678.98,2445356.69057,17024.155340999998,9126814307.5,22063744355.4,100815.92106,311550.61995,412366.54096869,30270420.187,4821,1261,8706,9735,25,15,0,8493,11744,1232,25,939,32646,3844,6391,2842855,0.18222735524899497,0.08000674102343519,1.0109020211830275,2.4778552108126273,0,0,0,0,0,0,60,-0.02061142477426703,0.541841450853127
2023-05-01,0.01678193505343636,21531108456.1,142771105.93,87517558.554,293533765.33000004,70794592.089,313196542.82,4155991.2123,138681.037106,9025301621.9,21531108456.1,121956.55273,313661.25928,435617.81199491,28716172.641,3234,1545,8146,9324,113,37,0,6131,10719,299,114,1269,27971,3338,6142,2846519,0.3824652616198525,0.2742834239009109,0.980248363337088,2.373180420694179,0,0,0,0,0,0,63,-0.02061360199566131,0.2981515889853761
2023-05-02,0.01811991353709273,21828663729.2,216756391.67,99108625.951,244786708.542,81953678.224,255439084.666,2922705.5414,4542.6308128,9022475509.2,21828663729.2,102427.30235,304951.55976,407378.86203696,35586229.67,3116,1413,6254,7612,62,17,0,5947,10055,253,64,1122,28939,4313,7223,2849812,0.18342072102023924,0.1905887015838812,0.983950006024472,2.372642873859693,0,0,0,0,0,0,55,0.02107366480769812,0.404877481058148
2023-05-03,0.01938371102560668,22018329151.1,146691551.29000002,177088831.142,924984241.03,72966341.024,820365037.26,44371782.6949,9306.579984,9050852126.4,22018329151.1,133533.93207,301106.14998,434640.082085802,110054316.297,2156,1392,5466,6746,23,15,0,4822,9435,253,23,1363,26186,3982,6349,2852080,-0.10676580541455274,-0.08479303458345822,1.0216558103613578,2.5593006108182244,0,0,0,0,0,0,64,0.01854613255764725,0.1914506467102681
2023-05-04,0.01814448866351037,21924505112.4,252829735.17,129506764.94,415618540.42,58798485.60699999,409056579.84,2496356.9449,18597.421901,9060279795.3,21924505112.4,106483.54015,295356.58626,401840.126386544,20339088.064,3096,1516,6594,7810,9,7,0,6403,10558,202,9,1492,28481,3345,6502,2855436,-5.791909833722614e-4,0.01502080552038855,1.051661430102412,2.646723454567519,0,0,0,0,0,0,64,-0.01463879332787776,0.3116000667562327
2023-05-05,0.02928416854625533,22445453238.5,164613516.47,174769087.24,1487052547.85,83896986.84,1056067333.92,2646085.3745,16278.862708,9114833014.9,22445453238.5,107666.67732,300848.54666,408515.2238942677,48392891.047,2162,1367,5669,6705,47,15,0,5204,9205,329,47,1483,26913,4152,6515,2857648,0.5569241938839499,0.504866423737199,1.071334705945752,2.5500922214862873,0,0,0,0,0,0,61,0.06009988405571942,0.11752717648927971
2023-05-06,0.03637715599387766,22104130997.8,125845104.91,104478153.175,2564502319.6,38396350.506,1952240619.92,2562083.5513,159796.86722,9115092449,22104130997.8,90562.0773,287967.30816,378529.385435029,34928309.853,1812,1408,4867,6495,48,20,0,4719,9643,318,48,1456,25310,3264,5885,2859726,-0.02672181986242557,-0.00951660531449962,1.0791761384536955,2.5366287959444382,0,0,0,0,0,0,60,-0.04980707070317614,0.04074012816307222
2023-05-07,0.03583048568881558,22157406815.4,119379790.3,113678700.632,1046602142.66,59202605.899,638323959.3100001,1154571.9273,6514.910452,9143482455.2,22157406815.4,133834.2393,343045.1363,476879.3756884,23004326.277,1652,1011,4755,6336,22,14,0,3358,8235,177,22,1088,20912,3054,5006,2861693,-0.17631390826128598,-0.1660081818062017,1.119720819186358,2.50551414740825,0,0,0,0,0,0,64,-0.01353183380681954,0.10861691945621188
2023-05-08,0.03518115428276709,21470118991.3,186527932.16,118549292.992,353191010.51,86671535.12099999,543790466.23,25881277.053,537563.3402,9015028188.6,21470118991.3,166604.08419999998,340131.19697,506735.2810698946,168374450.35500002,2077,1864,6368,8157,259,58,0,4171,9918,574,266,1933,27890,3888,7168,2863146,-0.00767532574369511,-0.05849424101037644,1.1225890663373048,2.686540651037853,0,0,0,0,0,0,60,-0.01264515420039291,0.3356520677602112
2023-05-09,0.03408817050907833,21504719043.3,121378725.77,178987924.974,344235920.13,86213679.89999999,311971351.98,2379857.6781,25897.794519,9030913100.5,21504719043.3,119899.07825,286572.99635000003,406472.0746059195,39337065.219,2493,2030,6862,7860,47,23,0,4651,9070,294,53,1509,26378,3990,6832,2865560,-0.16303294248290712,-0.14944269406492744,1.1380878245198838,2.585638122741494,0,0,0,0,0,0,51,-4.980996518835212e-4,0.5199571413302992
2023-05-10,0.03289814858174321,21280249757.4,171302096.51999998,170304713.35,312221266.65000004,92659930.116,281494232.86,3301497.3918,273323.57409999997,8994665822.7,21280249757.4,115594.05826,306332.63214,421926.69036277,26514287.096,2367,1679,6207,7270,96,35,0,5718,11037,388,97,2513,31351,3951,7678,2867791,0.04588354165029067,0.06724594192559279,1.1418662089072658,2.5378301764970717,0,0,0,0,0,0,52,-0.00305900202741238,0.5454616054098311
2023-05-11,0.0336751735685039,21092181165.8,174186480.53,186707634.704,506958876.77,112352777.933,521002881.46,4540639.0626,747904.1484689999,9019449496.9,21092181165.8,120565.28722,305472.07856,426037.365756341,22493215.513,2163,1748,5919,7274,143,37,0,4603,9343,381,145,2009,27629,4178,7012,2869788,0.03609546982898282,0.00407651268722625,1.2086533859092137,2.508259981468883,0,0,0,0,0,0,52,-0.02542199766308694,0.36828950682070133
2023-05-12,0.01896270929922017,21098465649.3,181415629.58,182590300.08,493781744.05,177705407.667,513653457.76,3507080.5926,20734571.4457,8967061448.6,21098465649.3,11498157750745.676,291311.96065,466691.893597418,25153560.453,2616,1935,7074,8423,126,52,0,5432,10979,441,139,1917,29404,3902,6656,2872861,-0.324236092166994,-0.30102717196758716,1.2209995916017922,2.4055736263011585,0,0,0,0,0,0,49,0.00699610296038777,0.36977936564117087
2023-05-13,0.01050743664091455,21066282283.9,115136673.38,76095925.425,165306263,36583392.296,138366776.65,1311996.719,2801.492006,8979375921.8,21066282283.9,85533.27479,282438.48381,367971.7586713529,15201097.104,2542,1360,5880,6896,10,8,0,4141,7849,185,10,999,21859,3211,5503,2875966,-0.4028890092968307,-0.3337970311901666,1.244997750895904,2.4044530616663184,0,0,0,0,0,0,48,-0.00686238556076901,0.46033298463107836
2023-05-14,0.01080237968390504,21125745164.9,173166649.83,52844625.594,104079665.71,29027390.722,86451000.66,1494460.6511,21801.821074,9001136470.4,21125745164.9,134313.50087,347796.93635000003,482110.43724424,15709744.987,2018,4568,9119,10477,16,10,0,3623,11582,148,18,897,25010,3481,5287,2880085,-0.02892978705469124,-0.039567478977335493,1.246805562801104,2.4088508294220454,0,0,0,0,0,0,48,0.00245387972262278,0.5077324685231255
2023-05-15,0.01165514169816942,21277565589.7,154226398.5,114115827.306,115837217.48,97002188.871,156830998.672,1600564.9903,21367.999147,9012842318.1,21277565589.7,111611.47223,298133.32235000003,409744.79459165,16721116.521,2288,4203,8529,10090,23,14,0,4238,11051,213,25,1179,25076,2907,5511,2884154,0.3090751270009704,0.2550210361307303,1.184912698757319,2.525824600849698,0,0,0,0,0,0,50,0.00981628081047958,0.9851395759372654
2023-05-16,0.0118790359052948,21005898108.6,125071036.18,92923957.865,137091607.34,79762785.007,161398875.47,1538069.5583,5212.3460018000005,8940144255.3,21005898108.6,246293.33623,283360.9841,529654.320351262,18796958.524,2670,2582,7911,9471,18,9,0,5388,10905,179,18,1468,29083,3949,7215,2888465,-0.04975595784828005,-0.03469252920676499,1.1779090311012377,2.53334479633008,0,0,0,0,0,0,54,0.0037735997475643,0.6778238264764078
