"Date","volETH","totalValueLockedUSD","bridgeVolume","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","weightedAverageGasPrice","weightedAverageTxFee","weightedAverageEthAPY","weightedAverageStablecoinAPY","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2024-08-18",0.0309311681095409,40659360383,107753743.373,182146500.92,2663969361.97,164692131.21,2692190812.82,10970426.9601,4714.0519112,13774501804.8,40659360383,1566225.71995568,35709341.2886,2335,3387,8612,13148,56,29,0,4224,12592,3035,56,3102,42412,5945,13595,3301037,0.0455844808269662,0.0412096565816702,0.970543295595584,5.30074598331386,0,0,0,0,0,0,31,-0.000861005133120152,0.0683740975103794
"2024-08-19",0.0165776165087413,40697534036,155722714.57,228989784.14,3377269048.91,183948349.28,3369193029.01,23540916.1194,50040.599128,13873648522.9,40697534036,1660490.50256792,88082923.3082,2428,6474,11742,30284,48,25,0,4746,18903,25275,49,3576,78594,8472,17745,3304266,0.205288712294178,0.180574272096206,0.976362320197549,5.27847333628488,0,0,0,0,0,0,28,0.00952533301251534,0.0678032400805928
"2024-08-20",0.0182659766235008,40530679245,160213918.9,304219723.13,6364108852.03,234372523.02,6256285971.14,88796079.4582,439452.556589,13833715251.5,40530679245,1544699.56710934,44645622.562,2827,5828,11960,29525,365,29,0,5565,16409,23133,419,4532,74196,7203,17202,3306684,0.0172878961037956,0.0813876111541955,1.06810612917055,5.36561699178089,0,0,0,0,0,0,30,-0.0246461611266913,0.0478024072503036
"2024-08-21",0.0208116711767925,41151530607,155738339.32,324571358.83,4049580258.62,305689883.46,3937084884.2,23873324.0156,160713.909734,13905552813.6,41151530607,1882758.900895,36067753.2897,2959,5041,10810,29207,346,46,0,5793,15182,23214,357,4660,72227,6481,16754,3308807,0.217063626834332,0.129238545968153,1.01152901583829,5.70919968418535,0,0,0,0,0,0,26,0.0222048991910197,0.0801493829240975
"2024-08-22",0.0146608344457056,41075090892,213893793.1,284432490.85,4167932789.36,196278762.73,4137527472.62,19538778.1058,14216.7019707,13957220142.9,41075090892,1579162.39058232,103966600.801,2596,4334,9846,30247,75,27,0,4742,13243,27044,75,3632,71104,6269,16355,3310476,-0.358730954134212,-0.392153445369058,0.997515012085173,5.56974320383099,0,0,0,0,0,0,39,-0.00289699140316734,0.0682430608228871
"2024-08-23",0.0237636709141581,42848179479,189699896.27,611403350.79,7505106105.13,367387798.03,7165803111.87,34014982.709,86464.5435986,14504282809.3,42848179479,1897314.64385761,49196295.063,3465,5212,10942,29606,110,29,0,6833,16562,25994,110,4681,82392,7398,21335,3311852,0.074658134692656,0.126192986580603,0.967218975015681,5.31118009099863,0,0,0,0,0,0,34,0.0519247999012444,0.081464984268788
"2024-08-24",0.0239160486298521,43123933356,134752254.05,528649052.73,4527930630.09,228583071.73,4228825071.05,36459808.43,27520.526149,14700055036.4,43123933356,1772556.8094735,48160240.547,3102,4869,10410,22524,109,30,0,5739,14780,17313,116,4081,66790,6523,18646,3313879,-0.235020748163278,-0.157663250545395,0.934568305766032,5.24161212585068,0,0,0,0,0,0,56,0.00203567011460314,0.116752904564594
"2024-08-25",0.0244531855868555,43188692769,118549723.61,400676267.65,3616109539.79,270020089.45,3518671301.23,32999359.513,4258.723775,14771887370.9,43188692769,1733009.73793329,47372760.847,2827,5279,10444,15212,73,22,0,5151,14233,5291,84,3456,50745,6460,16349,3316957,-0.0739004157343331,-0.114945270345297,0.940225115983951,5.26508136974779,0,0,0,0,0,0,54,-0.00743230986677456,0.110803133378882
"2024-08-26",0.0272298460799606,41517669921,251036534.14,291405377.56,3593766226.85,1004285534.94,4256359158.92,22668387.5446,15792.86021,13860880633.9,41517669921,1642591.67564135,51757138.436,3022,6037,11395,28811,86,39,0,5691,15799,24493,91,4364,74713,6676,17844,3320099,0.358739553267187,0.265229051099714,0.976488711719946,5.70729308621269,0,0,0,0,0,0,55,-0.0249410067868672,0.0810863476268522
"2024-08-27",0.0429685457026451,39573476190,170648578.58,306975569.89,7224011337.41,376618594.46,7219150321.4,106384468.581,5515293.5044,13407560947,39573476190,1824055.39225,137109886.899,3365,6393,12525,28373,439,109,0,6632,17928,22093,470,5994,82127,8431,20770,3322441,-0.00523678904104108,-0.015163002163107,0.976093063630217,5.56958052678383,0,0,0,0,0,0,48,-0.0865847857691087,0.0424937829624253
"2024-08-28",0.0436617106747602,39912670819,123307740.01,322794142.07,5977670121.52,268132831.66,5932498206.8,31860641.0918,69964.814256,13493475622.5,39912670819,1583587.05027597,186921919.2871,3507,6309,11963,32840,604,38,0,6417,18404,29067,828,5754,90975,8359,22276,3325407,0.000750783649142803,-0.0189349713630013,0.971173792417804,5.45660500581007,0,0,0,0,0,0,30,0.0279777239958943,0.0539999925569529
"2024-08-29",0.0437145880973369,39847375502,130252475.59,188894433.15,2063145030.32,175879508.58,1998573351.96,11802200.9985725,21023.900677,13449007368.1,39847375502,1661631.95416008,43456983.312,3378,6683,12045,33856,188,32,0,6072,20195,27021,223,3688,83949,6678,20167,3329725,-0.0407443839779012,-0.0691670032204803,0.978201719124882,5.43596647989964,0,0,0,0,0,0,29,0.000391579077277271,0.0915565461341813
"2024-08-30",0.0360779899205143,39883227079,181668902.92,259804746.55,3756864871.28,259208906.45,3740379070.12,13163425.5892,302318.23213,13451864400.7,39883227079,1521972.17215116,51087237.788,2939,6301,11818,30653,234,44,0,5155,18083,25007,257,3942,78808,8361,18071,3333219,-0.0974987196758396,-0.108355637731419,0.984069161219027,5.37686905256374,0,0,0,0,0,0,34,-0.00129398119029211,0.0691546689730903
"2024-08-31",0.0357023232431738,39895942240,292262895.277,95900841.76,1974616055.86,78897384.65,1924894944.88,5019104.31528,12924.362073,13480151513.5,39895942240,1521833.55050644,20437966.9633,2220,4805,10310,18843,678,24,0,3836,12365,15882,719,2656,51483,6876,9271,3335113,-0.363149912913743,-0.308129807529926,1.02245892057445,5.30159279162815,0,0,0,0,0,0,29,-0.00471918970853213,0.0485668297264161
"2024-09-01",0.0363841087657098,39229745716,353636512.779,203028333.43,3882607042.93,191162407.93,3886110567.14,8490348.8592296,612787.8786,13267125911.7,39229745716,1486736.5234756,42469493.165,2466,4715,9711,11693,285,52,0,5149,12195,3762,307,4222,39334,4982,9002,3336871,0.0539972364640481,0.01339146556414,0.984318458717482,5.28099084369573,0,0,0,0,0,0,26,-0.0348422732512752,0.0522917542736401
"2024-09-02",0.0429902501879702,39876322665,139506778.133,200619083.9,2001700527.38,163121530.94,1926737710.54,10222399.675,40195.47675,13445138984.8,39876322665,1768116.24257008,68167653.344,2776,4758,9592,10985,91,30,0,6166,11447,3295,99,5250,41880,5762,9919,3338653,0.854766309474857,0.942263053166252,0.980244055852036,5.25290774535877,0,0,0,0,0,0,26,0.0446564619352525,0.100224324845729
"2024-09-03",0.031973926091102,39269264253,107709971.88,323874504.47,5865550412.75,305719346.28,5730973271.81,76797751.4805,73059.317616,13297788325.5,39269264253,1506992.14798892,59647207.3795,3169,5326,11216,21687,110,27,0,6881,13422,18784,116,5625,60593,5848,10022,3341058,-0.296811020861282,-0.382684096279192,0.999531819255766,5.17624802523838,0,0,0,0,0,0,26,-0.0463427508303562,0.0552163874963876
"2024-09-04",0.0298942697247016,39338595543,162033945.74,533426235.61,4016327068.12,811826233.2,3917919911.17,36310751.564,5209991.7675,13010778295.9,39338595543,1569778.71410647,67357882.286,3560,6295,13111,23969,636,94,0,7537,15274,15216,663,6804,65870,7449,13048,3342741,0.418247908645492,0.469145774507458,0.980900960683752,5.18158657417522,0,0,1,0,0,0,27,0.0109899784303629,0.132814441294915
"2024-09-05",0.0316859081654493,38644864661,134509293.83,390554732.06,2202747051.96,791734561.57,2125613178.31,16964452.6853,189266.60408,12471528061.6,38644864661,1526105.23858514,54654259.457,3022,5573,11379,17102,340,30,0,7170,14643,6759,349,6566,56175,6752,13971,3344465,0.0318368907767412,0.0385369410377414,1.00981529891251,5.18864303975106,0,0,0,0,0,0,29,-0.0336175875286795,0.177303486440935
"2024-09-06",0.0370821054420578,37107714113,215155923.36,391246290.84,2249581612.86,560506019.79,2359899976.73,33613792.223,26248063.3787,12001614515.2,37107714113,1556908.79066255,246372371.548,3442,7518,14881,19600,2148,163,0,8988,20864,2497,2459,10216,76726,10620,21176,3345489,0.302617836985438,0.206623851525825,1.00162705374942,5.04024811005345,0,0,0,0,0,0,22,-0.0624634449388806,0.173919580691536
"2024-09-07",0.0399235073632259,37459977099,136267797.58,282899647.28,1947651644.95,348513150.31,1996024922.35,11985778.54325,93193.908943,11968524809.9,37459977099,1401142.24822738,60253043.452,2685,5088,9935,12731,384,38,0,7150,12181,1780,424,6737,49142,6489,14433,3346698,-0.826794945979905,-0.760061102678791,1.01917785281977,5.04935882786288,0,0,0,0,0,0,23,0.0218424491349678,0.145251666545977
"2024-09-08",0.0396165721934104,37768424322,78675756.677,429173570.62,1342794473.39,397976102.23,1340157986.76,7428878.44871,22824.110156,12100417615,37768424322,1463520.36349795,75157086.6938,3736,4376,10057,12386,425,28,0,8509,12243,1632,470,6862,50663,6705,14291,3349923,-0.317916391957983,-0.339483009671537,1.08789751433684,5.03695438731025,0,0,0,0,0,0,29,0.00932831973369641,0.319612255728544
"2024-09-09",0.0361586377898422,38458073868,229286864.67,552781820.49,4728109108.53,534082548.04,4626698718.69,15038097.8221,24501.3693519,12156166499.4,38458073868,1477774.55462501,59608830.959,3482,5062,10657,13679,171,21,0,9082,13094,1863,180,8073,54264,6577,15424,3351535,0.834999561713059,0.834604174261927,1.04988321703532,5.02287129355602,0,0,0,0,0,0,26,0.0272408855000314,0.11691393066474
"2024-09-10",0.0330846909516909,38656621803,111052918.21,301870286.3,2349310436,276640250.97,2320161415.61,75316405.5346,4898.789531,12212769849.3,38656621803,1407591.29452562,74955784.421,2931,4466,9589,12491,86,30,0,6815,11213,6289,91,6289,50914,6190,14077,3352575,0.124324827451772,0.138853999254895,1.04123285697184,4.82628099338142,0,0,0,0,0,0,33,0.0118426344730604,0.128493144913608
"2024-09-11",0.0331184880750885,38528490004,519334847.87,442566516.86,3580092160.73,436524098.76,3566591400.65,14750196.6656,42518.42253,12158050737.4,38528490004,1359635.65577758,78599181.837,2419,4460,9241,13296,56,31,0,6214,12604,5687,60,6351,54004,7109,16004,3353495,-0.408870797174419,-0.435865117868441,1.04028740942641,4.8901424439227,0,0,0,0,0,0,37,-0.0201026249653013,0.123618749739045
"2024-09-12",0.0311855754455186,38782929164,639723863.56,368951705.33,2731215474.9,418239160.51,2670987304.08,14756144.10326,5748.359828,12137785161.1,38782929164,1590560.09263569,43555690.869,2442,4483,10007,13946,57,21,0,5148,12300,5819,57,4599,49574,6566,15154,3354676,0.153702757278545,0.176072100219488,1.03684925261903,4.86543676936473,0,0,0,0,0,0,31,0.00918768346276976,0.135087000172884
"2024-09-13",0.0172782705082754,39861702945,136689561.7,368868542.29,3561422375.8,244947263.49,3334516139.1,11277384.7793,41434.3786083,12416404170.2,39861702945,1549650.1437218,95367938.566,2783,4605,10495,14626,102,43,0,5696,12614,10232,108,4783,59087,7901,17818,3355848,-0.111242554281922,-0.0967499761566652,1.03821147074298,4.90340303043873,0,0,0,0,0,0,32,0.0326274123063541,0.103573376973334
"2024-09-14",0.0186188491701611,39567637187,121520820.11,314187985.13,2935333981.04,279184797.17,2837552863.51,8432343.8927,10715.507617,12339014491.8,39567637187,1390397.63099869,40998878.839,2039,4238,9085,12636,81,39,0,4398,10523,4762,88,4047,43623,5799,14060,3356937,-0.326362712195046,-0.313142063660708,1.02478740868313,4.92667639290342,0,0,0,0,0,0,50,-0.00928845135841971,0.107036537293341
"2024-09-15",0.0268127660483025,39186305715,116361509.07,765507960.5,2664487630,509369608.53,2511591250.7,20535617.2667,37127.456549,12418552190.9,39186305715,1345797.36658288,71092874.411,2124,3939,8776,19848,576,52,0,4552,11707,11746,589,3959,56294,7522,16291,3358258,-0.00784268675739553,-0.0283615025882703,0.999573980281483,4.93278607459874,0,0,0,0,0,0,51,-0.0424682580609588,0.287300249354132
"2024-09-16",0.0243618418653621,38838453028,125027063.95,2462133195.8,4988493099.9,2141264383.1,4668866445.9,33730988.7303,981349.414239,12601910855.9,38838453028,1855696.29472592,139853906.514,2497,4302,9197,20097,167,49,0,5855,12965,10402,173,5713,59063,6573,17408,3359299,0.911496094609188,0.929756919797024,0.774541283308427,5.39552259211553,0,0,0,0,0,0,39,-0.00924398920313507,0.493562514068498
"2024-09-17",0.0253963421735943,39451969886,117719141.47,2087284036.68,2009262390.4,2109312808.9,1991442356.6,100483256.2426,2719923.632355,12668365559.9,39451969886,1708772.89014684,174476825.026,2762,3967,8784,26388,52,30,0,6489,13815,19639,53,6003,71361,7835,17557,3360451,0.0228765135554699,-0.0185808621498549,0.876796828023527,4.99178977954148,0,0,0,0,0,0,33,0.0198818850338434,1.03883098924898
"2024-09-18",0.0246951922578154,39550192177,137040218.84,1827082652.2,2448740238.29,1798016621.4,2534190860.6,21013381.281,264666.47491,12767476715.3,39550192177,1652040.7317055,89285611.454,2329,4126,8530,28462,71,36,0,5710,12530,19011,79,5462,68204,6342,19086,3361525,-0.00457031997679932,0.0486426253285275,1.01962324268499,5.08571351018431,0,0,0,0,0,0,45,0.0128809587501735,0.746131673597149
"2024-09-19",0.0282830345378214,40619474690,499285181.39,1964074950.3,3362660431,1873428314.3,3347366759.7,21254241.2466,22923.449058,13013528876.7,40619474690,1865666.07395078,73752849.794,3238,4656,10103,22536,82,32,0,8332,14525,10453,84,7206,68573,7489,20524,3362259,0.5000739325991,0.429736183812642,0.910790948590484,5.09066658299512,0,0,0,0,0,0,49,0.0381755259517158,0.58408364168841
"2024-09-20",0.0293114268372353,40837482910,221404298.56,1070013285.61,2005665534.9,1453793624.8,2257064332.6,15490469.9136,25656.58814,12735746670.2,40837482910,1553788.934715,47293997.542,3081,4545,9973,28023,98,36,0,7775,13580,17359,104,6797,68074,6560,15947,3362916,-0.00893330694726207,0.03890860545314,1.04027837737379,5.22450101933414,0,0,0,0,0,0,54,0.0387213433650464,0.533495374473466
"2024-09-21",0.0286869840729199,41331573185,132966465.675,577637974.53,698491366.14,537724815.66,654898187.39,15201869.4441,65021.853119,12925245033.3,41331573185,1480651.01355607,30512845.1,2303,3745,8297,24970,54,25,0,4816,10910,17087,55,4205,53048,5542,10452,3363710,-0.12393645609166,-0.0546107152859719,1.04659613651253,5.38308825775417,0,0,0,0,0,0,54,0.0199266903229587,0.826979405231793
"2024-09-22",0.020264518205736,41334811472,122560030.95,631985534.02,1298528883.5,422071766.61,1161345220.5,21586698.536,114512.6466319,13048968515.5,41334811472,1510480.59630105,59331365.556,2335,4145,8678,22055,156,19,0,4835,11108,20196,156,4265,54808,5406,8865,3364531,-0.139278386783079,-0.138215969896263,1.02156014908369,5.25289306320679,0,0,0,0,0,0,52,-0.0119330861527933,0.486693474477497
"2024-09-23",0.0171998175881606,42154791197,194022632.69,981667159.4,2073965149,703461735.1,1909852987.4,22437479.8446,78331.754801,13434881778.5,42154791197,1827926.91036476,97081422.311,3132,5080,10570,22795,80,25,0,7158,15355,17665,87,6046,66940,8199,12461,3365508,0.478399000374691,0.437727149735889,0.946623105810331,5.15793710650332,0,0,0,0,0,0,50,0.0249726170401638,0.473328667009341
"2024-09-24",0.0185837012298496,42329041773,342824970.9,915665401.6,1194453320.2,763980392.81,1031420556.9,80240771.8729,24368.078108,13593609476.6,42329041773,1728259.93304723,44980567.495,2878,4719,9981,11548,83,25,0,6535,13725,5786,83,5945,49647,6513,11077,3366889,0.0358962898217621,0.0263800139402825,0.943911877155335,5.23461623203727,0,0,0,0,0,0,54,0.00183013739373993,0.766597895551649
"2024-09-25",0.0254073977748035,41596090723,223945108.21,1539385323.4,1363469213.4,1496679244.1,1328651414.8,18605254.43,19657.492476,13435138541.5,41596090723,1801492.00823423,66069286.21,2513,4528,9493,13875,52,20,0,6256,12632,5655,54,6204,47147,6039,10328,3367940,-0.0392519242760436,-0.0449886256073506,0.94218153726354,5.28086994947845,0,0,0,0,0,0,59,-0.0275814183093477,1.12902096231519
"2024-09-26",0.0231016571005048,42240355060,224960060.2,2028671963.73,1766862302.9,2196124293.5,1656993328.7,24033719.7006,4438.2977098,13340643333.9,42240355060,1556198.76780066,70861915.668,3094,4915,10262,15927,58,17,0,8532,14935,7321,92,7640,57027,6397,12133,3369042,-0.0595929661795826,-0.0524831014805145,0.993952159325824,5.35295058661864,0,0,0,0,0,0,50,0.0198418370464637,1.14817773880867
"2024-09-27",0.0204398268487686,42993146821,275623488.13,766241324.51,2207470376.9,661560171.83,2134150155.7,24940189.3665,20717.334668,13603718457,42993146821,1671690.30058184,59703361.521,3525,5255,11209,12494,57,24,0,7183,13877,3236,57,6069,48860,7205,11253,3370549,-0.249637386684561,-0.263143708623445,0.90077820704962,4.91958159981005,0,0,0,0,0,0,61,0.0234607818773735,0.347112845784164
"2024-09-28",0.0201821046690669,42780775890,163801686.34,692052517.38,1350542918.55,634003587.24,1325003063.53,25200418.8685,7258.7089939,13588955517,42780775890,1560808.90611569,118143950.335,2378,4096,9110,11445,37,21,0,5371,11318,3146,40,4938,43137,6685,11655,3371457,-0.54649585681969,-0.481693678304154,0.997042765784744,5.35952465217711,0,0,0,0,0,0,64,-0.00700902642957856,0.512425416382189
"2024-09-29",0.0196156128458953,42654533445,141601701.2,1160585042.85,1738277452.03,1154193404.49,1746066489.14,15352624.6722,6961.0273911,13550379505,42654533445,1647333.21377723,47546199.616,2277,3924,8577,14832,56,24,0,5709,11170,3083,59,4677,50965,6698,19602,3372971,0.0670014245436443,0.0562310049969417,0.991204447620026,5.43569886414279,0,0,0,0,0,0,63,-0.00676496660641312,0.667663865451768
"2024-09-30",0.0190920659293465,41955295227,182702802.11,2449379594.71,2273969588.1,2368389501.87,2212558687.6,28679622.1877,26885.940567,13483949074.9,41955295227,1743636.88991876,113395059.431,2665,4497,9691,13297,51,31,0,7577,12938,4352,55,7489,54809,7342,15072,3374053,0.278797500950374,0.201031459362001,0.992804624034281,5.4793059813953,0,0,0,0,0,0,61,-0.020600787459772,1.07713823770025
"2024-10-01",0.0289493748248724,40543251080,282508679.61,2942749156.97,1881620791.7,2892628573.41,1905179530.8,112587258.198,1841773.6193,13176838583.3,40543251080,1760440.66415546,84335476.29,3124,5061,10687,13205,376,73,0,8139,14333,5390,385,8946,59565,7862,14537,3374900,0.373408060569368,0.237751773895538,1.63841847256261,5.59690972698536,0,0,0,0,0,0,50,-0.0608956900176771,1.56394379247441
"2024-10-02",0.0297579866243403,39882432407,400560424.76,3670424407.02,2409663854.72,3551831459.91,2368805596.12,47233752.742,172940.75202,13123007622.2,39882432407,1722847.17666725,83195205.951,2932,5079,10134,26306,175,41,0,7421,13693,15093,178,7019,69683,7023,19283,3376336,-0.350412841753486,-0.272519498475067,0.952915906192621,5.36918106831753,0,0,0,0,0,0,42,-0.0349343139034,1.52321013565043
"2024-10-03",0.0264698894227423,39574678355,160548861.05,2653306591.6,3274449515.2,2564211460.83,3214831761.3,26252794.876,2657190.6434,13129461592.6,39574678355,1588007.2669776,82803183.9,2582,4913,9850,15713,137,57,0,6702,13225,4218,138,6777,55793,5970,18811,3377587,-0.28570602136779,-0.273797717860645,0.971573872226225,5.3664071152847,0,0,0,0,0,0,37,-0.00674411494008531,0.810306153533089
"2024-10-04",0.0274214324221933,40429411348,221013774.75,4507396037.54,1410265098.2,4391454211.51,1363117059.7,20149224.7098,92151.694637,13381847258.1,40429411348,1649799.67537753,54845513.075,2447,4275,8625,14944,34,18,0,6947,12801,4494,34,6291,55549,6150,18875,3378622,-0.131545590255271,-0.109667770154764,1.06349526005941,5.45046374896118,0,0,0,0,0,0,41,0.0271883416380039,3.19613386397567
"2024-10-05",0.0279344491108214,40256291592,106860964.83,2769021204.2,1117053597.35,2837164523.51,1188203096.14,49219532.718,16108.34725431,13294738638.5,40256291592,1499549.52199772,26580251.91,1826,3421,7025,12810,26,20,0,4900,8917,3209,26,4268,41846,5002,15545,3380033,-0.0584201627804751,0.0043418807508018,1.11797142603285,5.41177923133068,0,0,0,0,0,0,49,0.000227771095176799,2.47886154323211
"2024-10-06",0.0294590720009142,40679969021,97664312.28,2398145412.5,1688932318.64,2321053016.3,1627534695,12262257.177,7306.3652352,13463294016.1,40679969021,1419594.96492642,13970470.941,1898,3243,6794,11935,52,19,0,5211,8627,3007,54,4631,39622,4272,13827,3380951,0.26345605209217,0.293682185726972,1.14994778231396,5.41224924156725,0,0,0,0,0,0,50,0.0104422705651022,1.41991800739007
"2024-10-07",0.0292554567380705,40363556740,159689950.32,3676568420.79,1457875988.9,3745897732.41,1620101851.2,25926024.112,54833.777015,13301916484.8,40363556740,2818239.79818223,54607215.651,2555,3836,8173,13813,50,24,0,6850,10564,3446,52,6076,47879,5001,15907,3381678,0.704903932245744,0.586386684986416,1.11374639566675,5.17312119478989,0,0,0,0,0,0,50,-0.00723001742932449,2.52186636502879
"2024-10-08",0.0192376573605528,40676066790,304240173.29,3524412226.7,2555645345.9,3158117565.9,2358330324.8,11308584.3709,735989.229789,13709268535.6,40676066790,1633984.85139239,51107511.566,2221,3900,8312,9565,34,25,0,5989,10377,3659,36,4899,39493,5065,9470,3382792,0.266088593117638,0.0388481820065745,1.05908734819985,5.17122976191604,0,0,0,0,0,0,49,0.00747585559529895,1.37906937375101
"2024-10-09",0.017643658725629,40101309690,209311006.54,2311919778.3,1706774252.3,2121259190.3,1516832007.3,33476378.412,38901.784096,13730139813,40101309690,2712562.72674857,72763981.976,2663,4747,9320,13727,67,19,0,6307,12973,3721,67,5782,49413,5650,14918,3384576,-0.241036509676059,-0.045100413686076,1.98757545760556,5.10103116887573,0,0,0,0,0,0,49,-0.0294343082644399,1.35455510603381
"2024-10-10",0.017471611055538,39836001085,159054719.6,2300782593.81,2098419332.5,2327458011.1,2232641032.8,35455826.928,173840.16663,13672331580.4,39836001085,2424768.03303964,80542451.614,2707,5011,9970,11641,100,38,0,6519,14440,4630,106,6436,50456,5775,12554,3385885,-0.392027015116154,-0.358256364367243,1.02772418568915,5.04643906434474,0,0,0,0,0,0,39,0.00642201919905005,1.09643604506298
"2024-10-11",0.0161558599162447,40542710435,328646634.15,2404850148.9,2536935663.4,2588576840.2,2689147774.7,19821486.8539,22494.7650279,13619585001.9,40542710435,1636175.93601748,45809624.519,2429,4465,9224,10614,38,21,0,6324,12360,3762,41,6294,44640,5393,10471,3387296,0.286180444410943,0.216451314082338,1.11965692012641,5.17724887710728,0,0,0,0,0,0,32,0.0212901513854309,0.947935016088276
"2024-10-12",0.017076229500397,40700915680,119185833.98,522709360.07,1911209138.82,579890318.24,1840799508.4,20462138.413,8717313.6909453,13572056245.3,40700915680,1502664.82743417,49352839.714,2096,3852,8091,9396,34,20,0,4978,10991,3085,34,5305,38893,5136,9366,3388543,-0.23612419177958,-0.19578539391816,1.10254019450862,5.19158932826927,0,0,0,0,0,0,49,0.0161812205520944,0.27349668304366
"2024-10-13",0.0169354252005353,40717644176,117482439.68,483112219.22,1246452769.98,467111026.35,1206419495,11439688.8148,23532.785526,13625624720,40717644176,1596624.85800914,90479197.729,1953,3545,7620,8602,47,32,0,4837,11052,2172,53,5425,38796,5737,9521,3389476,-0.135106888834881,-0.0212369647534887,1.08793830628699,5.12644651514407,0,0,0,0,0,0,50,-0.00305738904396157,0.387589671149555
"2024-10-14",0.0281107803903091,42335617986,188981951.72,990980875.43,1333017012.1,815891859.55,1201086581.9,36191232.333,51170.723793,14075982875,42335617986,2020089.12177789,109377299.646,3401,4984,10628,11744,99,41,0,8847,16743,3591,103,9469,58812,7161,12911,3390328,0.405218904138379,0.333170171534831,1.25498520035885,5.18022285664293,0,0,0,0,0,0,48,0.0634083402516721,0.743412024328808
"2024-10-15",0.0291628026013666,42177332401,273137055.14,969925397.51,1296818923,921938349.32,1316111571.9,118823952.192,64945.523156,14036433578,42177332401,1746081.97227683,40030328.249,3110,4716,9831,10745,52,38,0,8025,15713,4057,55,9897,56634,6370,12519,3391621,-0.151164341980535,-0.181450514670889,1.11833402466228,5.2815411325856,0,0,0,0,0,0,65,-0.0086668558184817,0.74792662283661
"2024-10-16",0.0242340497242786,42455172004,194467529.84,1002464021.59,2065905906.6,878253025.52,2048915547.2,28484583.9368,11056.3311414,14220175226,42455172004,1643942.97452446,23005611.961,2880,4552,9610,10847,43,30,0,7733,15650,3463,46,9054,54577,6172,12458,3392964,-0.151614258276473,-0.0928598586368185,1.12080316209074,5.2544477395886,0,1,0,0,0,0,73,0.00124546618564025,0.485241858492879
"2024-10-17",0.0248770662174567,42221370803,208406873.2,1466420556.78,1469056295.21,1486539808.25,1414834842.13,25670364.6473,12087.0012946,14114445014,42221370803,1687135.61567423,33623973.56,2146,3932,8161,9286,37,19,0,6820,13700,3761,37,8137,48616,5156,11009,2421522,0.230483617839642,0.157929642443791,1.14549435929653,5.31139194034027,0,0,0,0,0,0,71,-0.00213164926920228,0.998205828844957
"2024-10-18",0.0246009446520502,42736369830,359209265.51,1025086806.86,1258428492.52,892697473.98,1158548296.5,34236088.6139,85505.1011178,14316711585,42736369830,1700886.62424249,29117978.3149,2317,3860,7892,9313,28,14,0,7287,13660,3993,28,8259,46778,3952,9604,2422262,0.149971868271842,0.10402714787595,1.10428897705098,5.57901437218537,0,0,0,0,0,0,73,0.0137941107602577,0.814576921098843
"2024-10-19",0.024731242558035,42750802166,137299259.04,392642910.65,802910095.88,372604255.06,732098033.03,24863714.62984,62493.69744,14321037744,42750802166,1505026.65771263,25366601.205,1932,3791,7549,8762,18,13,0,6484,10835,3542,18,7105,40444,4680,7785,2423264,-0.505857973869325,-0.497922995933282,1.10674384740857,5.25434892075313,0,0,0,0,0,0,72,0.00214402883359099,0.489024752166876
"2024-10-20",0.0259424123432575,43614293394,132145447.03,521552223.44,940528127.13,418639887.74,854127551.69,19259097.321,106464.842833,14582320603,43614293394,1891524.14593869,21865543.3076,2628,4198,8223,9325,48,20,0,6684,13181,3798,49,6899,43875,4042,9227,2424394,-0.251548832624825,0.253247238,1.14477697864745,5.4814109477155,0,0,0,0,0,0,73,0.0370370822967212,0.554531234521933
"2024-10-21",0.0204466021800341,38875971210,169473578.67,1503000941.52,3044300269.86,1399181802.92,7244897122.7,30656618.6807,40828.1587167,14534932424,38875971210,1771272.29075614,75062271.479,3192,5065,9617,11121,30,21,0,8023,15554,3665,30,9162,53096,5290,11374,2426323,0.0242300343219036,-0.0272986181182349,1.1642183616982,5.52042670537445,0,0,0,0,0,0,72,-0.0297845782875923,0.493709821071336
"2024-10-22",0.021384311460742,38471236511,238646473.46,2563132422.5,1935548376.5,2475398572.2,1747264624.7,221821089.076,9486.8436742,14444116570.4,38471236511,1649103.15181658,42636963.826,2779,5553,10114,11266,34,19,0,6627,13290,3512,34,6773,44068,3829,10004,2428055,0.125006021818104,0.0957246977063807,1.12768321985527,5.3188163871419,0,0,0,0,0,0,70,-0.0169694624077721,1.32424095084352
