"Date","volETH","totalValueLockedUSD","bridgeVolume","weightedAverageEthAPY","weightedAverageStablecoinAPY","weightedAverageGasPrice","weightedAverageTxFee","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2023-12-03",0.0176707702150617,2014534668,10693083.16,1.25767,8.45534981286663,-0.0585536514936315,-0.17185190574011,20495388.72,32234570.59,20490889.13,32614562.1,297686.2588,99345.54953,736389030.1,2014534668,120433.3266412,934573.303,401,408,1496,1678,66,8,0,859,1607,87,69,321,5982,1591,1448,472136,0,0,0,0,0,0,73,0.0128513465572748,0.635820125562901
"2023-12-04",0.0139785217857375,2069014945,12167154.86,1.34206,7.04410217111838,0.103021415013717,0.0949467600654981,29570858.61,70692656.16,22479010.03,64653608.57,1156638.419,182841.486,752239166.1,2069014945,123291.870956375,3633944.352,549,416,1816,1975,143,16,0,1291,1947,174,156,697,8522,1991,2266,472301,0,0,0,0,0,0,74,0.0228802699429442,0.418301705103168
"2023-12-05",0.0140924534415872,2131672357,11346374.37,1.36442,7.92939500742637,-0.0121904092282511,0.000308317766614123,27817237.71,67143627.76,22783294.54,64948848.62,1134850.059,157392.1382,770920003.2,2131672357,123396.962156369,5422718.461,513,384,1598,1768,106,19,0,1278,1990,222,120,728,7813,1448,2027,472504,0,0,0,0,0,0,75,0.0219542946901008,0.414294530069639
"2023-12-06",0.0196006741294577,2133512648,11660898.07,1.39367,8.897444911906,0.343913896799119,-0.146892287550569,28333984.53,49871940.78,23611024.2,52077524.04,1281750.352,104375.392,773994614.3,2133512648,137320.960149905,5232313.883,600,434,1822,1994,66,16,0,1342,2022,195,70,929,9511,2536,2417,472657,0,0,0,0,0,0,72,-0.02646179507928,0.568134788557551
"2023-12-07",0.024536877932277,2153248144,14916110.38,1.42235,8.40145434755203,-0.0592747668522727,0.0588898745095822,30386723.82,43770671.61,25553373.54,45316492.94,821400.3404,214398.3394,786309422,2153248144,129217.49914767,7418715.262,455,355,1544,1773,132,17,0,1122,1774,185,156,651,7611,1736,1987,472817,0,0,0,0,0,0,72,0.0533328973721652,0.694225669890287
"2023-12-08",0.0255486923051458,2236753831,17689017.99,1.39038,10.79149260055,-0.0810964423752055,0.0125817284115304,27434156,57416755.35,20098149.54,49676655.8,1007698.032,235316.221,809913276.1,2236753831,156614.303487987,4324215.764,524,352,1661,1943,109,18,0,1298,1951,253,114,684,7750,1355,2095,472988,0,0,0,0,0,0,72,0.00111153076001979,0.477807494219542
"2023-12-09",0.0255076047149213,2243657488,11657159.18,1.37104,9.58875526036729,-0.0302564863135168,0.116472165135012,22469545.41,44101460.18,21762778.64,38635017.84,876817.3898,554635.334,808426455.8,2243657488,153655.532024628,3419667.439,570,288,1697,1902,125,21,0,1232,1765,157,131,613,7981,1994,2089,473180,0,0,0,0,0,0,73,-0.00760595881613035,0.509496631592029
"2023-12-10",0.0255932012840646,2283192121,11363515.8,1.59629,16.7192105378348,-0.0740359180596761,-0.054877665211738,34802772.97,115202969.6,29175592.65,139377894.8,1019908.157,97448.80985,827115284.7,2283192121,169517.568798416,3588861.341,588,485,2639,3041,140,18,0,1262,2454,254,150,670,11310,3485,3035,473129,0,0,0,0,0,0,74,0.00499062365806946,0.302099616796684
"2023-12-11",0.0345873342846556,2259710280,17819584.42,1.74362,13.8624378949477,0.0135574982587029,0.00908427490344921,61320814.49,156276864,47340088.29,140508513.4,2302425.938,859203.5601,815875039.5,2259710280,192623.204549014,5464678.233,683,779,2756,3192,165,22,0,1794,3415,423,179,1023,13286,2904,3548,473417,0,0,0,0,0,0,74,-0.0554668552116429,0.392385750010955
"2023-12-12",0.0331017606528416,2467524721,16941418.75,1.39919,3.21319232865037,0.0105040296573418,-0.0800905357871023,226983324,367844728.5,50762818.96,163387908.3,1863359.784,422281.0966,988006858.2,2467524721,161713.606956036,14353055.54,662,500,2171,2477,66,20,0,1478,2492,404,71,1489,12055,2706,3415,473452,0,0,0,0,0,0,67,-0.00986724587788323,0.617062870319209
"2023-12-13",0.0334847384576197,2545135712,14698405.11,0.93008,11.1202401972293,-0.115958651304184,-0.0652736607178167,167309655.4,181339399.9,101181526.1,160533467.8,1080409.645,93874.0349,1066090502,2545135712,553464.259380137,6783441.719,447,239,1654,1841,27,12,0,1152,2052,166,28,492,6983,1338,1755,473728,0,0,0,0,0,0,65,0.0254019890753376,0.922632673827438
"2023-12-14",0.0272293071865286,2563425336,11503934.85,0.97407,10.3569611376043,-0.174766510942481,-0.208749238651174,46657317.22,50660753.48,53195848.23,52369422.7,565803.4344,65599.38034,1064433350,2563425336,584361.495703416,2305991.521,353,144,1388,1487,32,10,0,891,1539,38,33,281,5270,1149,1343,474081,0,0,0,0,0,0,72,0.0242416510838099,0.920975587905922
"2023-12-15",0.0309130085569052,2527244331,10176960.94,1.0138,8.66236891565128,-0.187667068491577,-0.110223862625391,43014259.29,49209759.71,37963838.28,38158474.9,352088.9189,968378.3193,1051269465,2527244331,590054.951676446,2126876.611,231,130,827,904,178,7,0,528,786,16,179,187,3653,1035,922,474217,0,0,0,0,0,0,70,-0.0419942436973715,0.874100169224338
"2023-12-16",0.0312788585332681,2570502657,11557415.2,1.04398,8.06826843440698,0.0640153451603364,-0.0380552805424032,48780855.36,47458376.3,43164819.33,29474436.27,124248.9185,157536.5302,1061550372,2570502657,548202.264830092,1702662.386,247,78,902,942,56,12,0,590,810,20,60,134,3627,1124,889,474391,0,0,0,0,0,0,67,0.00389259461101154,1.02786608314705
"2023-12-17",0.0309010839586138,2519690020,8256740.861,1.06993,8.86870289540373,-0.105803720071416,0.000550122896247351,45845095.6,43303795.62,56089398.38,57128761.63,275095.5025,15793.48434,1039071093,2519690020,578884.8134272,1322858.414,307,144,1636,1757,29,7,0,519,1383,96,29,212,4946,1343,1364,474537,0,0,0,0,0,0,73,-0.0144734582456074,1.05868538643357
"2023-12-18",0.0238548548478258,2328616737,12578238.17,2.1041,8.16072952549284,0.128904048660992,-0.00233297674910934,47828361.98,113817597.7,240267109.3,323826036.3,245497.5762,108539.6618,837466891.3,2328616737,162040.078082843,1465303.054,247,90,1386,1506,29,11,0,548,816,138,32,129,4199,1162,1374,474631,0,0,0,0,0,0,65,0.00985550931678247,0.420219394421466
"2023-12-19",0.0246713749712356,2407385327,25634402.52,1.94262,5.49334867441502,-0.127935652264966,-0.0495041547929256,199272626.8,220700493.4,45672649.29,132312261.5,232409.7829,24672.18576,959711879.6,2407385327,134151.912071997,29289069.19,233,46,794,834,8,5,0,581,811,24,8,86,3403,976,917,474780,0,0,0,0,0,0,73,-0.0188166343690721,0.902909747640827
"2023-12-20",0.0225766711089858,1092305338,11287594.85,0.88896,12.5625794664832,0.148210036869342,0.20328981392754,5579023.11,9907134.377,3976624.359,22473639.62,657322.1035,172675.3368,379080182.3,1092305338,46816.4273305155,2236749.546,210,48,677,721,7,4,0,426,567,28,7,81,2763,976,678,474426,0,0,0,0,0,0,74,0.0113024449435413,0.563131870195688
"2023-12-21",0.0211816408977176,2650205658,13208792.43,0.84344,10.8891993312108,0.330344521692833,0.273125473710099,42184363.54,69722766.56,25240068.61,64299094.44,392260.7804,177018.1585,1085591701,2650205658,712073.87776218,10301721.17,385,130,1198,1258,36,11,0,704,959,50,36,240,4091,878,1224,474996,0,0,0,0,0,0,70,0.016853888845417,0.605029972580021
"2023-12-22",0.0189931209645517,2671115487,16328541.46,0.86522,8.26927019575744,0.188288849638157,0.122778575098145,62372669.21,55878127.73,51364346.05,51509034.24,587317.9822,336402.6921,1095539993,2671115487,689426.271967447,3584672.169,493,196,1577,1632,170,18,0,931,1339,75,191,405,5593,1185,1467,475120,0,0,0,0,0,0,74,0.0370825927716583,1.1162268984992
"2023-12-23",0.0196530482728028,2697202802,10595777.41,0.9461,7.30833126664984,0.0251424319902581,0.00670244410133879,24565499.18,29876076.79,21308267.04,29806922.51,581195.4028,176583.4006,1100019663,2697202802,663361.175903886,1985627.404,344,144,1257,1353,33,11,0,776,1160,62,34,185,4147,789,1141,475290,0,0,0,0,0,0,70,-0.006743189571635,0.822246486801857
"2023-12-24",0.0205938184878876,2679889787,10462903.12,0.8492,8.29436317324718,0.0346559357735302,0.0373926861643818,30342554.04,47969624.2,21286517.35,36629929.83,448595.9609,521299.1251,1100200128,2679889787,686608.982627845,1499217.486,400,163,1327,1400,68,13,0,836,1142,56,70,327,4591,824,1336,475333,0,0,0,0,0,0,71,-0.0197023988453964,0.632536830255176
"2023-12-25",0.0204456117622057,2700523156,10586770.14,0.84564,12.1119750353789,-0.0641401815263536,-0.171838406501796,46470447.76,48078788.86,44531610.7,51123371.51,449286.615,149766.6177,1106194004,2700523156,703430.82915319,2655089.011,357,213,1541,1622,16,10,0,732,1179,93,18,372,5407,1405,1608,475280,0,0,0,0,0,0,73,0.00344436332098485,0.966547803342482
"2023-12-26",0.0203094473645459,2669461844,12157753.3,0.85119,13.56636139754,0.102076732175678,0.110980146223651,35005070.5,64696750.07,83470359.54,71791694.35,942789.1603,613224.9819,1064720768,2669461844,610641.252480782,2880668.899,446,262,1666,1777,36,16,0,918,1459,106,37,465,5936,1302,1649,475264,0,0,0,0,0,0,71,-0.0180542073036305,0.541063816376024
"2023-12-27",0.0308290404260147,2673539658,16903263.45,0.99406,8.52754693844117,-0.146647338626671,-0.0357517898101495,205078879.3,218223232.4,264853223.6,275451699.4,1020053.355,208620.4404,1013214112,2673539658,178030.057708806,3812977.391,410,276,1522,1701,149,15,0,974,1592,144,158,450,6431,1536,1577,475465,0,0,0,0,0,0,73,0.064191322701773,0.939766481527015
"2023-12-28",0.0320866361360702,2688313757,15120030.52,0.51668,5.25327213788232,0.0320248082861323,0.00814122997582804,174686133.8,192034705.7,52569618.39,131233396.4,654557.7897,234419.8522,1089685772,2688313757,577109.430541734,30734008.79,493,288,1673,1826,161,18,0,1046,1748,134,177,440,6573,1326,1703,475621,0,0,0,0,0,0,73,-0.0144653281322578,0.909659184589778
"2023-12-29",0.0301773905128006,2678878156,12849275.13,0.50018,5.79496486031447,-0.00635187571963755,0.0302806640062154,44681484.76,73356780.47,26718913.06,46001103.57,488406.3241,19621.32226,1090405805,2678878156,689468.62212046,5474246.377,455,378,1599,1759,32,7,0,1073,1788,152,32,357,6092,1110,1580,475900,0,0,0,0,0,0,65,-0.0194807300134325,0.609098224782001
"2023-12-30",0.030106315529412,2674382993,10230582.77,0.50613,4.69463984413986,-0.0859824175041106,0.0367704378908579,22330131.3,34576062.18,20529010.19,39352249.86,368762.4015,13423.93375,1091272242,2674382993,710075.801565997,5606420.345,379,202,1330,1411,15,5,0,774,1357,74,15,270,5084,1273,1322,475981,0,0,0,0,0,0,68,-0.00328473331360612,0.645826328740134
"2023-12-31",0.0290601408399896,2647446032,13515355.8,0.5244,11.9565719335843,0.14364633814436,0.0499182240753534,41246109.23,58679446.46,41521142.95,67051096.36,665321.1048,68089.81377,1079350482,2647446032,721946.491788364,4211469.457,361,182,1290,1375,33,9,0,768,1273,96,34,306,4827,1141,1209,476144,1,0,0,0,0,0,67,-0.00428547096304487,0.702905560946561
"2024-01-01",0.0311093776503621,2759513594,8950750.439,0.55634,10.2663474233058,-0.110214496201119,-0.0524091307643134,81004316.39,51000476.31,66317741.17,31017639.1,665748.8901,47090.87368,1114198278,2759513594,693057.059214326,4021094.199,405,214,1376,1509,17,7,0,975,1552,101,17,298,5409,1180,1286,476406,0,0,0,0,0,0,65,0.0302703557868345,1.58830509538039
"2024-01-02",0.0295382812812475,2754368433,12559990.9,0.56397,8.35374718219776,-0.165283314422625,-0.104138034499578,55559541.75,92851561.03,49997969.68,106527454.4,2051193.131,143081.9842,1108871571,2754368433,1527282.09483064,3515455.819,456,308,1655,1819,95,11,0,1040,1860,330,103,496,6558,1118,1611,476610,1,0,0,0,0,0,71,0.00137658552106145,0.598369495716382
"2024-01-03",0.0284054133815986,2342253935,13175466.23,0.58964,5.33397632483517,0.0392011811843407,0.0684593910375693,48143377.23,78093943.65,119322955.8,90005481.38,2016919.987,760168.4726,887067574.6,2342253935,619893.557852642,3074323.583,358,369,1146,1201,60,16,0,689,1244,215,71,569,4328,518,1023,161307,0,0,0,0,0,0,70,-0.0638936509105621,0.616480292579001
"2024-01-04",0.0313992698823813,2662324980,14495471.32,0.67298,5.61547362579563,-0.262507276418279,-0.349788163544126,186246629.1,126483514.6,210709327.7,165899142.7,403466.371,13004.9074,1005224001,2662324980,135534.19710791,1633633.333,295,137,805,852,4,3,0,426,759,115,4,297,2544,317,626,476767,0,0,0,0,0,0,68,0.0258147448982919,1.47249726329158
"2024-01-05",0.0307401885275161,2601822019,12690387.15,0.52458,4.10565805015571,0.173557607664429,0.378702736487744,149060493.8,114848604.2,47649616.01,130685796.2,385674.4718,9884.022106,1072574257,2601822019,529091.120672951,31724671.42,428,117,1712,1805,10,7,0,856,1382,88,10,284,6110,1465,2026,476811,0,0,0,0,0,0,72,0.000374829952860978,1.29788685581605
"2024-01-06",0.0309912901124009,2556213181,9538763.842,0.5097,4.09938776434062,0.0093517035334234,0.0610493167502556,33300829.67,33559913.66,25495946.07,33820641.9,1302341.131,57002.34002,1060673114,2556213181,612363.801261913,3909259.771,363,143,1401,1473,22,9,0,676,1191,120,22,393,5051,1161,1488,476897,0,0,0,0,0,0,70,-0.0122567025740725,0.992279956598673
"2024-01-07",0.0310575525756706,2529925313,10217630.44,0.51128,4.69782212937717,-0.0765530839257076,-0.0583911842997495,21151493.4,29818797.52,19357902.52,29066355.35,254684.2173,109086.8287,1052864351,2529925313,671871.665137096,2826262.651,352,110,1213,1329,8,5,0,605,1021,67,8,294,4011,808,1208,476995,0,0,0,0,0,0,71,-0.00855696419377327,0.709334217310853
"2024-01-08",0.0348359758544919,2570455847,18242024.05,0.50956,4.52588585262811,-0.00734462566201773,-0.0016749440580106,28408776.78,43123617.91,78185433.51,112370421.4,2429247.958,289491.5619,1028236434,2570455847,585248.926454417,5056850.933,484,202,1602,1686,39,16,0,1000,1517,226,47,544,7291,2190,1767,477107,0,0,0,0,0,0,71,0.0481511522573488,0.65877535691207
"2024-01-09",0.0349340016175602,2407998638,13520806.9,1.35916,8.25140811933707,0.000375039737160298,0.00977129985615053,51753529.01,101515505.9,254820746.6,226145142.3,1775206.428,79081.33626,812658497.7,2407998638,149986.28210741,2438610.226,395,139,1312,1374,16,7,0,742,1300,141,18,320,5653,1594,1538,477202,0,0,0,0,0,0,76,0.00585588704063155,0.509809103064323
"2024-01-10",0.0388581249045967,2481327014,15591692.09,1.68497,11.3311993841824,0.0310306453505056,-0.00930308334270335,43035938.93,65371969.48,33851751,92682364.59,777287.5577,303081.9302,851671268.5,2481327014,161753.71897601,4044464.388,540,221,1589,1686,247,17,0,1062,1749,161,271,379,7020,1601,1797,477443,0,0,0,0,0,0,73,0.0963382897673943,0.65832403815165
"2024-01-11",0.0389349648205069,2513369618,26599687.71,1.82077,12.5713403419178,0.0753108921566736,0.0387138762978854,52053383.71,114235511.6,48150305.04,99779620.95,892647.9216,61694.24179,858064134.7,2513369618,203691.784098087,5607876.46,643,326,1835,1947,70,14,0,1375,2153,189,72,565,8088,1685,2049,477708,0,0,0,0,0,0,76,0.0139582678821908,0.455667270019037
"2024-01-12",0.0442718129982324,2379017856,19056245.1,2.21803,11.4736240531734,-0.0117271848149014,0.0367928291503488,50175980.81,75167402.94,40138188.83,86953643.66,3343799.092,225571.0025,828607798.9,2379017856,172863.302824202,5452818.71,430,244,1346,1462,62,16,0,843,1512,182,66,491,6141,1462,1585,477862,0,0,0,0,0,0,71,-0.0366042039811454,0.667523139652056
"2024-01-13",0.0425789845581523,2415714522,15096242.76,2.24491,6.8561078566099,-0.0488945537865542,0.00992316981834578,17059525.69,43647722.05,12702443.56,28305432.09,925510.8802,7104.287672,840329427.6,2415714522,142709.326921554,3433138.63,434,199,1212,1286,12,7,0,900,1329,64,13,325,5241,1400,1210,478124,0,0,0,0,0,0,64,0.0213165171847107,0.390845727766909
"2024-01-14",0.0477405072118048,2358032757,15101549.68,2.30075,7.48654541693458,0.0661055965805504,-0.00106879357870761,16005865.46,32289383.8,20691663.81,48006321.52,578197.8639,7938841.591,820790761.6,2358032757,137095.796765254,4237158.297,337,176,1036,1089,47,11,0,747,1139,64,50,300,4436,1020,1116,478291,0,0,0,0,0,0,60,-0.0413334322111698,0.495700554682
"2024-01-15",0.0455456559382198,2538909719,14043791.17,1.36714,8.55914076701552,-0.00645834022947511,-0.00692855999641602,267099930,301338064.7,61023263.1,159197884.4,698005.4928,2299.990583,1029405950,2538909719,168816.203223695,8480422.385,370,197,1177,1208,21,4,0,802,1250,89,21,329,5043,1441,1111,478478,0,0,0,0,0,0,52,0.0152352572795307,0.886379655573596
"2024-01-16",0.0460354331001256,2695689997,17913535.92,0.67184,5.21359912555231,-0.0936636035391081,-0.043928657260984,188676188.3,255242722.3,81096800.53,123029618.4,462225.9315,84411.62189,1141485226,2695689997,969393.280696587,3485470.741,370,166,1114,1163,14,7,0,780,1140,89,14,368,4638,1092,1155,478708,1,0,0,0,0,0,64,0.0300772783045149,0.739203008806022
"2024-01-17",0.0296674428632252,2664191705,16169745.56,0.63886,10.5250377255616,0.0405754130724541,0.0258564246775794,43331843.24,68566305.9,73109649.55,71938337.03,454020.5068,8916.71845,1099455846,2664191705,1035391.32611675,1221670.009,310,149,998,1048,8,4,0,706,1070,80,8,319,4374,1096,1095,478871,0,0,0,0,0,0,60,-0.0224154387926969,0.631969925624942
"2024-01-18",0.0296110097130232,2487060732,18170793.59,1.26942,7.70225859050929,-0.0573790235849532,-0.00246215986105833,260596068.4,183822519.5,366334402.9,300481538.7,809857.6351,55435629.48,977034082.8,2487060732,207038.53270915,3650284.977,305,224,1182,1261,97,17,0,595,1095,104,98,345,4607,1196,1174,478970,0,0,0,0,0,0,63,-0.0245921735869086,1.41765040055389
"2024-01-19",0.0272710267024133,2497174085,26255537.04,0.8352,9.23777162392347,0.0540450146244556,0.0614346130575575,95770440.55,117813335.4,56046253.05,101668428.9,743419.5534,53228.80351,1001086879,2497174085,670326,4284607.579,367,223,1219,1299,57,17,0,739,1220,121,59,449,5033,1210,1235,479134,0,0,0,0,0,0,51,0.00888432514246417,0.812899831965881
"2024-01-20",0.0253032081611129,2514452610,18276396.31,0.86359,8.05544583309642,-0.0154646249359791,0.00858837027268927,46470108.05,52470183.24,23472665.84,40630144.78,348068.3635,5822.890749,1015651835,2514452610,640073.186338523,3415204.751,383,128,1185,1177,30,6,0,782,1202,49,30,304,4305,928,1010,479267,0,0,0,0,0,0,52,-0.00796967859361341,0.885647908593048
"2024-01-21",0.0200691009744847,2505402640,16809636.24,1.00519,8.23811615399451,0.00216184653044056,-0.0663056935008488,50482303.55,52345189.66,19762420.87,56816157.77,247768.7072,926.2746589,1016510440,2505402640,613977.524082869,1382402.124,387,175,1211,1229,45,2,0,774,1170,34,45,309,4191,836,1023,479487,0,0,0,0,0,0,56,-0.00607416217883649,0.964411512841961
"2024-01-22",0.0284089293089333,2396704329,23374661.81,1.04364,6.57920291092946,0.0729186767490564,-0.00255758876797062,52830762.66,81753870.2,25024955.09,75024554.43,1244260.304,180377.8214,982338273.5,2396704329,602405.78892353,4265808.308,393,298,1543,1620,76,18,0,801,1654,149,89,553,5946,1119,1581,479630,0,0,0,0,0,0,55,-0.0601434713591384,0.646217268133686
"2024-01-23",0.0220760983951079,2367729845,20668777.18,1.08597,7.73107929309207,-0.126158470937363,-0.0463870210542217,57426031.69,81455829.77,39793591.62,99675588.39,958254.2326,353383.1158,958765256.1,2367729845,584588.948056882,5901749.227,488,346,1717,1793,114,32,0,1047,1947,182,138,621,6745,1140,1670,479855,0,0,0,0,0,0,50,-0.0306779254861516,0.704995969621193
"2024-01-24",0.0228757733415032,2368656378,18106873.02,1.07579,5.36954999495202,0.0570514558695395,0.0153410070669778,54797702.14,85803277.34,43139208.13,94557494.9,526596.7608,3929.067766,938565410.7,2368656378,600950.634990902,3237675.039,396,197,1235,1321,6,4,0,807,1317,86,6,289,4808,996,1307,480058,0,0,0,0,0,0,48,-0.00406397515376077,0.638643462566834
"2024-01-25",0.0229367490133657,2244217762,18457356.45,1.79622,6.90971684258754,0.0742520957369488,0.0329789737457074,70259416.01,121530843,234908294.5,231872388.8,239217.3047,3194.282638,737814610.3,2244217762,123946.449934529,3259016.668,319,152,1039,1142,6,4,0,805,1212,53,6,261,4568,1099,1132,480212,0,0,0,0,0,0,52,-0.00760500930839391,0.578120041593063
"2024-01-26",0.0256790096833282,2306754879,53093591.41,1.84904,9.67435468717158,0.00354867130679407,0.0268063541867235,86799004.19,119121577.6,46677134.26,128658832,281905.2721,27881.85844,754412140.2,2306754879,138928.241392901,4200384.351,420,190,1169,1299,5,4,0,1187,1628,75,5,302,5777,1342,1238,480363,0,0,0,0,0,0,49,0.022224821522836,0.728658954479797
"2024-01-27",0.026148820205744,2327051839,22553543.81,1.15643,7.94023019420915,-0.065929575159859,-0.0122928052998215,80896900.8,62615542.93,82789940.89,61375168.46,195514.8044,40803336.83,726438290.5,2327051839,128310.023510884,1593947.238,371,164,1115,1166,9,5,0,882,1302,42,10,203,4278,869,970,480502,0,0,0,0,0,0,55,0.000158749057760588,1.29196197963878
"2024-01-28",0.0262011737222376,2349956193,15578066.62,1.42709,6.48859666916444,0.0124723942151328,0.0151906350038133,55881250.57,75762776.9,17033376,66519099.81,167840.0665,1847.124108,736264569.4,2349956193,118965.44870555,4911150.961,489,221,1325,1418,7,4,0,938,1600,87,7,345,5648,1176,1495,480663,0,0,0,0,0,0,54,-0.00485765061259702,0.737581868781792
"2024-01-29",0.0193255003313077,2383094466,18326759.63,1.45882,9.01714800334793,-0.00820181224241173,-0.0347906569819805,48801458.95,76998832.67,15543763.87,94814389.93,387622.1316,3904.155119,744969124.7,2383094466,120023.160457332,2804676.057,398,162,1231,1385,10,8,0,896,1467,75,10,303,5079,1010,1318,480785,0,0,0,0,0,0,55,0.0266130935468905,0.633794789580152
"2024-01-30",0.0138440502938013,2357751231,22509881.06,1.43786,11.7442148567218,-0.0108408434632309,0.00214991301542771,67596280.18,89382247.8,41403500.95,99537675.37,803900.7612,11649.24756,739092826.2,2357751231,162526.445619889,4120145.037,361,155,1086,1172,12,7,0,892,1371,63,12,403,5323,1322,1260,480964,0,1,0,0,0,0,61,0.010864961307683,0.756260687594836
"2024-01-31",0.0182942383101831,2313456330,28424950.25,1.43534,7.37624229891579,0.1015286848108,0.0245379384321404,56770304.85,94242180.92,26521357.69,91427873.17,588220.3213,75894.25748,728494938.2,2313456330,155337.519917548,3968880.383,358,186,1185,1291,15,9,0,880,1349,57,16,357,5169,1179,1332,481117,0,0,0,0,0,0,60,-0.0259274182920857,0.602387426689446
"2024-02-01",0.0177555836595005,2331787484,65289560.78,1.81043,7.83843372987431,-0.0661501086147345,0.00352685649294308,57386047.1,82308215.56,22101361.3,79817151.67,136557.246,6644.592509,736568840.1,2331787484,125760.643350288,2500326.02,324,180,1065,1132,8,6,0,629,1053,63,8,301,3992,910,1028,481175,0,0,0,0,0,0,63,0.00921657473918013,0.69720922400714
"2024-02-02",0.0161466921964318,2372138978,95591363.54,2.01393,8.11320945605025,-0.0506158660168083,0.00321859441495729,41822827.91,54316509.82,13498773.96,51179295.08,247337.5479,22251.35724,753550131.9,2372138978,137583.528659709,2653598.927,375,209,1252,1145,5,5,0,819,1464,49,5,291,5123,1446,1049,481372,0,0,0,0,0,0,63,0.00216752440959577,0.769983713029373
"2024-02-03",0.016432453410136,2335696025,225665326.5,2.07007,7.13729779828682,0.0358161311623472,0.0635690093105696,36483894.76,45015368.06,10119774.71,68642692.67,587649.2162,2043.635302,747428502.6,2335696025,122972.536366449,1004136.493,326,201,1054,1065,49,4,0,723,1115,43,49,251,3859,781,897,481598,0,0,0,0,0,0,60,-0.0055495628534059,0.810476429102421
"2024-02-04",0.0163182701034394,2317143695,208839228.7,2.23194,5.39725521049616,0.0516464098666712,-0.0681770631777421,34494150.32,32139820.94,20497455.9,34374881.04,252078.0083,96433.88012,742323784.8,2317143695,113738.679850935,1511545.391,334,207,1084,1120,16,4,0,781,1024,49,16,391,4657,649,1747,481743,0,0,0,0,0,0,60,-0.00293048170156318,1.07325272235944
"2024-02-05",0.0125168930104862,2296737522,160949914.8,2.17381,7.70548174283814,0.140988622574128,0.0194247213047097,28972131.62,40321432.29,10175332.42,53214688.42,111219.4907,9228.369847,744997341.8,2296737522,117001.868742379,1809815.249,346,188,1031,1066,8,2,0,617,981,78,8,262,5055,2149,960,481879,0,0,0,0,0,0,60,0.00524871566347773,0.718529327322167
"2024-02-06",0.0169541474468748,2303433539,13587771.76,2.16654,8.67225851759269,-0.0906981719755041,-0.0187278920968037,31508301.29,41980117.59,13464448.88,53264454.32,255836.8588,1793.547365,747441637.4,2303433539,131770.492159025,1303593.248,343,205,1010,1056,16,5,0,620,955,67,17,248,3744,928,909,481978,0,0,0,0,0,0,64,0.0303030152045256,0.750552954561174
"2024-02-07",0.0130903354360201,2338791625,21141363.09,2.22486,6.68945587596852,0.0368693479523668,-0.0276051920632237,41069633.19,77211009.44,18168566.92,83893379.33,226258.2434,50228.98823,749961608,2338791625,127596.806218374,2170262.293,367,191,999,1072,15,5,0,806,1120,67,19,329,4133,819,973,482136,0,0,0,0,0,0,62,0.0216755858107209,0.53191421130059
"2024-02-08",0.0136850663292061,2456234986,22030463.05,1.77742,8.92266101497715,-0.129513918259262,-0.0305043958501507,206331353.7,229403093.1,57286662.19,142048770.8,349399.2433,20882.90153,881104576.7,2456234986,153573.88919735,4523487.193,408,238,1126,1262,10,3,0,867,1285,95,10,351,4529,785,1136,482327,0,0,0,0,0,0,66,-0.00209735430502444,0.899427077951635
"2024-02-09",0.0153822915752358,2627196725,21504680.4,1.27703,8.47909464873497,-0.00576751839797879,6.49933500542305e-05,175485143.8,197706073.7,72286087.04,108134217.8,702948.6546,5993.5403,989966026.5,2627196725,426051.185448524,6708886.886,462,296,1163,1274,13,8,0,1007,1363,88,13,477,4998,822,1228,482471,0,0,0,0,0,0,72,0.0271858236004396,0.887606235437571
"2024-02-10",0.0139455795510512,2666029983,27388017.1,1.26354,5.9063459881882,-0.0434064616262048,0.0114177855148176,44904313.58,54000716.77,26770733.64,49200266.08,643566.7155,6071.209884,1008707666,2666029983,458419.314307076,2798915.246,423,274,1208,1335,11,4,0,877,1321,105,12,362,4557,743,1137,482705,0,0,0,0,0,0,74,0.0056311965463367,0.831550324993955
"2024-02-11",0.0130840832667458,2668001059,17060564.78,1.23803,7.58411582606781,0.069777497981934,0.0153926157983721,31291708.7,37780984.21,17801392.68,34284754.23,207955.2443,11107.14778,1013416372,2668001059,518959.923046347,2116793.294,438,238,1190,1276,21,5,0,725,1133,72,21,326,4080,735,1068,482884,0,0,0,0,0,0,71,0.00256043215832946,0.828239638387123
"2024-02-12",0.0209937456846863,2738459995,11872114.23,1.29074,9.83768070732017,-0.0284463507567426,-0.0244213153819356,50969974.82,66620514.8,38088810.86,76752068.86,2396054.275,53750.58224,1029098805,2738459995,529551.315350989,3824023.126,538,312,1338,1394,525,10,0,995,1441,114,526,471,5731,826,1358,483128,0,0,0,0,0,0,70,0.0585618923799176,0.765079269846771
