"Date","volETH","totalValueLockedUSD","bridgeVolume","weightedAverageGasPrice","weightedAverageTxFee","weightedAverageEthAPY","weightedAverageStablecoinAPY","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2023-12-20",0.0225766711089858,28160833592,90896766.17,0.007413077993,-0.06365002708,0.7711240694,5.369685477,457108538.6,2786492727,364306600.7,2868998582,5815833.794,9389737.046,9439218475,28160833592,1253024.53891,18788030.29,317,182,693,701,7,6,0,464,499,46,9,233,1750,112,468,196490,0,0,0,0,0,0,74,0.0113024449435413,0.16404440398168
"2023-12-21",0.0211816408977176,28497070138,98176372.69,-0.293274193,-0.2487802151,0.7813802521,5.47856345,105889598.7,1107248199,69166539.08,1090362585,4699050.44,50262.32855,9484950660,28497070138,1103742.819935,23547211.92,375,251,863,853,5,6,0,532,617,49,7,239,2054,148,538,196599,0,0,0,0,0,0,70,0.016853888845417,0.0956331189300042
"2023-12-22",0.0189931209645517,29040161942,83852671.26,-0.1676825107,-0.118352674,0.7966572389,5.596153166,115531910.7,1525017444,79718729.65,1482034729,3081194.252,8151.218959,9572297837,29040161942,1177534.51623,31751846.83,370,251,877,908,9,5,0,507,605,43,11,256,2004,124,557,196703,0,0,0,0,0,0,74,0.0370825927716583,0.0757577633977543
"2023-12-23",0.0196530482728028,28979735344,75993315.66,-0.379809039,-0.2859741301,0.8004666973,5.399686186,107648998.6,943621077.5,63396840.44,881094685.3,2693538.421,3855.821377,9596961733,28979735344,1065903.93627413,10918831.48,279,228,750,785,7,4,0,443,594,48,8,226,1882,123,544,196788,0,0,0,0,0,0,70,-0.006743189571635,0.114080748265185
"2023-12-24",0.0205938184878876,28853235399,89342778.48,-0.003084181659,-0.05075454965,0.7829040366,5.460854304,85013773.13,1166666713,54702830.81,1165291624,6125623.612,8322.373418,9577494152,28853235399,1150759.085255,11883513.51,279,178,683,703,7,5,0,406,495,49,7,209,1713,118,503,196853,0,0,0,0,0,0,71,-0.0197023988453964,0.0728689455032047
"2023-12-25",0.0204456117622057,28819610557,88627250.83,0.01096187413,0,0.7990986462,5.542619024,84787886.97,818080816.5,103162774.4,841805992.1,3692886.203,5470.237573,9558768477,28819610557,1122586.506668,36773044.38,277,196,733,850,12,6,0,412,506,39,13,235,1821,130,607,196983,0,0,0,0,0,0,73,0.00344436332098485,0.10364243392572
"2023-12-26",0.0203094473645459,28491405210,109885283.5,-0.1594263333,-0.1508646425,0.8076483707,5.40036208,81057077.72,996270746,98823603.09,978403771.9,2248273.286,63558.06719,9503996939,28491405210,1221583.607652,9765675.856,312,244,832,885,20,7,0,470,650,46,21,313,2139,145,616,197101,0,0,0,0,0,0,71,-0.0180542073036305,0.0813604916589611
"2023-12-27",0.0308290404260147,29272653471,106211372.7,0.348762554,0.3893300685,0.8025368935,5.578528454,160895851.3,1142503008,159242398.9,1255366794,16084694.04,11255.05588,9595577521,29272653471,1250877.586068,64604274.28,415,300,950,1009,4,4,0,616,782,80,4,330,2570,201,703,197262,0,0,0,0,0,0,73,0.064191322701773,0.140827507825695
"2023-12-28",0.0320866361360702,29294251564,112269981.7,0.07915555337,0.05235355248,0.8297900556,5.560774531,301585543.2,2188766557,274762115.3,2076895680,14762154.41,29881.21091,9582813925,29294251564,1518816.415585,41822942.13,432,316,999,1078,3,3,0,702,845,79,7,403,2734,170,699,197361,0,0,0,0,0,0,73,-0.0144653281322578,0.137787898044899
"2023-12-29",0.0301773905128006,28878286965,106722732.3,-0.1951607908,-0.167664399,0.8230971141,5.513610497,149836473.4,1984573101,150123666,1980402716,9889083.8,70468.07709,9527753305,28878286965,1238972.289956,40560414.37,331,275,855,915,7,5,0,538,732,80,7,353,2408,166,693,197486,0,0,0,0,0,0,65,-0.0194807300134325,0.0755006068179093
"2023-12-30",0.030106315529412,28937527546,71322225.98,-0.2021535024,-0.2291137183,0.8301209988,5.26900021,128920704.6,996217902.3,172020679.1,983378011.5,3006099.323,411.3380426,9485733359,28937527546,1167489.21299956,9336232.605,298,340,864,917,1,1,0,448,690,40,1,297,2033,128,554,197701,0,0,0,0,0,0,68,-0.00328473331360612,0.129410146417121
"2023-12-31",0.0290601408399896,28870264325,76450613.26,-0.2758383515,-0.2711854925,0.8424958697,5.275521643,63692157.43,1394813297,83005608.34,1404551732,1558110.8,24671.22629,9451580363,28870264325,1082921.337267,8312471.661,296,423,956,1015,8,4,0,485,844,43,8,274,2199,140,541,198028,1,0,0,0,0,0,67,-0.00428547096304487,0.0456635720113873
"2024-01-01",0.0311093776503621,29398559404,62939898.17,-0.1534298205,-0.1135381313,0.8407116699,5.486944774,229805830.3,1691386116,194223683.1,1539079377,4402631.152,7022.413134,9539698403,29398559404,1121581.71423705,17996344.2,274,435,996,1054,15,5,0,470,855,62,15,266,2320,201,625,198328,0,0,0,0,0,0,65,0.0302703557868345,0.135868343795723
"2024-01-02",0.0295382812812475,29634746865,98111692.11,0.4021259042,0.3867176424,0.8273675051,5.566262624,153065586.1,1584630676,101667836.8,1482735775,5505952.999,14681.83785,9559777003,29634746865,1302585.889707,39956067.32,492,403,1143,1165,8,4,0,745,987,82,8,353,2994,203,764,198594,1,0,0,0,0,0,71,0.00137658552106145,0.0965938552233353
"2024-01-03",0.0284054133815986,28701995451,91547170.94,0.5847047941,0.549893092,0.8185596455,5.328508957,222430624.5,1542189363,202730642.5,1508167920,19562287.1,9602115.761,9441181172,28701995451,1323681.284686,97778696.08,410,398,1138,1146,47,19,0,657,1010,90,58,483,3177,233,784,198759,0,0,0,0,0,0,70,-0.0638936509105621,0.14423042321295
"2024-01-04",0.0313992698823813,29148308502,72411631.25,-0.4266690055,-0.4106509451,0.8468383481,5.1346874,166718880.8,2155850571,116300284.2,2165157594,35012723.22,3002.332298,9493683175,29148308502,1150778.88565471,32561194.96,397,330,951,996,7,3,0,667,871,58,8,357,2574,153,593,198984,0,0,0,0,0,0,68,0.0258147448982919,0.0773332266357713
"2024-01-05",0.0307401885275161,29181283160,94427673.36,-0.1342063854,-0.111735501,0.8091177853,5.138109756,347792509.1,3970304733,285602589.6,3747727306,49489692.07,7240.358092,9529571757,29181283160,1084129.770848,35214057.66,326,333,921,978,3,2,0,588,879,77,3,463,2715,164,677,199179,0,0,0,0,0,0,72,0.000374829952860978,0.0875984420564123
"2024-01-06",0.0309912901124009,29086163096,82932201.13,-0.1156506165,-0.07232066158,0.8053609189,5.277815661,60262000.89,978732254.5,73712728.28,985270049.2,690909.5092,2083.601035,9495694974,29086163096,994275.894752,18060266.72,242,275,719,749,4,2,0,355,570,24,4,243,1570,92,370,199351,0,0,0,0,0,0,70,-0.0122567025740725,0.0615714876187316
"2024-01-07",0.0310575525756706,29054504266,62115035.76,0.4702436203,0.4178876281,0.8014488326,5.489791726,95220305.56,834523778.9,71710852.59,849054293.4,13197972.54,180890.5584,9501256970,29054504266,1065078.9822673,75772072.24,212,195,566,561,3,3,0,317,428,43,3,185,1358,114,323,199464,0,0,0,0,0,0,71,-0.00855696419377327,0.114101368909477
"2024-01-08",0.0348359758544919,29775467275,81742351.54,-0.1703917908,-0.1270854283,0.7947321186,5.503578434,159190436.9,1518799360,144167938.3,1625509117,11672875.41,105155.7419,9557304077,29775467275,1345128.428213,48090618.13,423,338,1066,1085,14,9,0,724,931,79,17,482,3074,210,762,199535,0,0,0,0,0,0,71,0.0481511522573488,0.10481334209938
"2024-01-09",0.0349340016175602,29593873149,110488804.8,-0.1009700854,-0.0726711903,0.7913386973,5.106866554,197121144.4,4335258745,181648401.9,4353987989,36057182.74,9219901.713,9532791771,29593873149,1165821.979698,57341150.83,441,340,1028,1042,7,4,0,685,930,96,7,476,3073,191,819,199698,0,0,0,0,0,0,76,0.00585588704063155,0.0454692916835348
"2024-01-10",0.0388581249045967,31241888316,147054085,0.5162246793,0.5078059939,0.7712274365,5.802723029,235559313.1,1888045921,135144146.4,1663023051,25300169.58,215328.8552,9801102132,31241888316,1302457.98894352,33890358.62,517,394,1056,1079,10,6,0,848,1034,99,10,379,3146,215,688,199845,0,0,0,0,0,0,73,0.0963382897673943,0.124763550758997
"2024-01-11",0.0389349648205069,31596815424,107687216.7,-0.1604588316,-0.1758906665,0.772066167,5.505428463,326208624.7,2808120185,250608148.3,2700394032,10249776.89,838952.3947,9852199093,31596815424,1260209.134551,48597452.38,709,481,1426,1447,14,9,0,1123,1318,85,16,545,4054,246,947,199977,0,0,0,0,0,0,76,0.0139582678821908,0.11616619062193
"2024-01-12",0.0442718129982324,30730770207,86618330.18,-0.2425492461,-0.2686338775,0.7735727067,5.398441018,241552169.9,2568150482,263536428.1,2755578807,16799239.71,4647096.109,9733460284,30730770207,1256999.365193,122656292.3,435,346,1107,1152,15,8,0,721,1002,96,15,564,3344,245,910,200042,0,0,0,0,0,0,71,-0.0366042039811454,0.0940568598269547
"2024-01-13",0.0425789845581523,31059474606,103072419.5,-0.3290982434,-0.3196336723,0.7766513378,5.244012294,141313666.6,1854192302,132009745,1828843857,10531796.32,1195.045079,9782007103,31059474606,1162896.395728,13662145.84,340,259,843,871,5,2,0,541,683,54,5,305,2202,137,587,200117,0,0,0,0,0,0,64,0.0213165171847107,0.0762130586172609
"2024-01-14",0.0477405072118048,30541342746,54550721.64,0.6630051912,0.04030237902,0.8060127024,5.152742782,89404095.56,1482266153,124814271,1545747476,8554577.359,20400.04585,9662577786,30541342746,1048857.1537957,22422647.66,233,172,609,615,3,3,0,335,443,37,3,210,1524,128,434,200150,0,0,0,0,0,0,60,-0.0413334322111698,0.0603158180324448
"2024-01-15",0.0455456559382198,30733191170,94173165.82,-0.3936765416,0.232661521,0.807700343,5.630092793,154669279.5,708071505.2,159807250.7,649864569.3,3693486.952,0,9674421554,30733191170,1209359.8513121,26271784.37,306,231,779,814,0,0,0,476,629,43,0,278,1977,121,538,200297,0,0,0,0,0,0,52,0.0152352572795307,0.218437373011236
"2024-01-16",0.0460354331001256,31175153605,97631272.17,0.3434867556,0.3177046113,0.8021856135,5.484331063,141510081,572063769.8,126805118.6,567804758.4,1109143,17784.80142,9743201653,31175153605,1244998.6942977,12442005.57,295,188,680,748,5,4,0,454,503,38,5,240,1709,115,491,200391,1,0,0,0,0,0,64,0.0300772783045149,0.247367668554633
"2024-01-17",0.0296674428632252,30593018142,74641782.89,0.08354098353,0.1312806602,0.8638470095,5.181534137,215479884.5,1420888240,202409470.4,1502615194,2093161.15,46431.19102,9656230217,30593018142,1154471.689163,49364512.11,268,169,609,630,8,5,0,367,428,26,8,164,1390,119,367,200446,0,0,0,0,0,0,60,-0.0224154387926969,0.151651536295353
"2024-01-18",0.0296110097130232,30454267069,96757862.28,-0.06261141691,-0.1134548762,0.8687303767,5.575598372,412931900.3,1410424493,399215251.4,1130342747,2045168.344,377074.9457,9646611542,30454267069,1495544.538612,22238742.62,288,219,710,765,14,9,0,424,533,38,14,299,1749,109,484,200532,0,0,0,0,0,0,63,-0.0245921735869086,0.292771362344741
"2024-01-19",0.0272710267024133,30684400244,99521097.03,-0.1241196201,-0.08990666613,0.8761141503,5.446268179,213047254.8,1511926328,157042406.2,1475979114,22058562.72,948560.859,9699175285,30684400244,1359012.599041,54136928.07,314,215,786,833,7,6,0,490,573,58,7,318,1991,144,528,200592,0,0,0,0,0,0,51,0.00888432514246417,0.140911134924029
"2024-01-20",0.0253032081611129,30579013380,76280406.52,-0.5441390883,-0.4638371143,0.8446653684,5.255920567,224743199.6,1813683690,267881284.2,1828471651,6315871.56,5143.856711,9635202196,30579013380,1167178.21053646,14015679.82,273,213,706,756,4,1,0,407,535,40,4,240,1707,101,483,200730,0,0,0,0,0,0,52,-0.00796967859361341,0.123915322632691
"2024-01-21",0.0200691009744847,30552074487,64441618.51,-0.1655748183,-0.2475160307,0.8431277005,5.553437097,107869253,1667841521,58207593.97,1685898048,3724501.179,3086.239812,9674476792,30552074487,1175076.021422,21289935.92,258,196,723,767,4,3,0,383,522,29,4,226,1734,146,524,200850,0,0,0,0,0,0,56,-0.00607416217883649,0.0646759609002443
"2024-01-22",0.0284089293089333,29328234224,89421812.17,0.2877492008,0.2678007019,0.7592264225,5.731282298,419033517.5,3724805273,352750660.5,3835029547,20963399.99,5338321.056,9442572858,29328234224,1311128.82264,98021556.06,364,346,1101,1156,41,21,0,607,925,100,54,597,3209,245,886,200913,0,0,0,0,0,0,55,-0.0601434713591384,0.112498100380562
"2024-01-23",0.0220760983951079,28801742843,85652967.04,-0.1600804696,-0.1703453657,0.7462235597,5.120790263,319044354.7,3888621806,354799131.4,3846032040,54332443.01,8264188.523,9349820643,28801742843,1304939.8990771,80364973.39,475,503,1532,1530,79,29,0,863,1393,138,85,776,4482,331,1132,201028,0,0,0,0,0,0,50,-0.0306779254861516,0.0820456116888833
"2024-01-24",0.0228757733415032,28716827748,118511213.8,-0.1852130217,-0.1938159362,0.7401711932,4.988673367,228666975.8,2070958842,205593747.3,2060291257,11051530.46,4200.802152,9356253403,28716827748,1152938.780528,18941936.11,328,291,906,969,14,7,0,537,790,64,15,325,2394,164,666,201148,0,0,0,0,0,0,48,-0.00406397515376077,0.110415992419805
"2024-01-25",0.0229367490133657,28809680565,67461038.24,0.6258349071,0.5114034915,0.774244434,5.093254663,206121107.4,2273574935,151989667.6,2170913206,21988033.97,781679.8741,9400210834,28809680565,974491.26207882,54892541.53,256,202,665,707,3,2,0,443,578,29,3,281,1802,130,490,201211,0,0,0,0,0,0,52,-0.00760500930839391,0.0906594738651093
"2024-01-26",0.0256790096833282,29232119818,92300910.56,-0.2464902279,-0.1716336426,0.7721629011,4.909633577,204704681.1,2968222162,181429911.8,2939920104,3165776.533,202016.3937,9454480619,29232119818,1081917.501638,34617105.9,306,228,721,804,3,2,0,536,679,49,3,278,2053,151,559,201309,0,0,0,0,0,0,49,0.022224821522836,0.0689654176566316
"2024-01-27",0.026148820205744,29305469412,57978758.68,-0.3882199804,-0.396248453,0.7821939667,4.918611183,99594402.28,2790879377,79320173.62,2784751034,2722890.279,271.620145,9473939073,29305469412,970625.3905441,11233066.17,251,187,613,698,1,1,0,442,607,25,1,212,1695,89,462,201463,0,0,0,0,0,0,55,0.000158749057760588,0.0356856706530459
"2024-01-28",0.0262011737222376,29256199649,61261503.47,-0.04793637004,-0.056618894,0.7796228158,4.93287043,79183648.18,2851617265,68441483.61,2853691663,828865.0422,990.32376,9477439129,29256199649,1028246.559522,5316264.329,283,206,645,727,2,1,0,477,573,26,2,205,1696,103,463,201568,0,0,0,0,0,0,54,-0.00485765061259702,0.0277679789472028
"2024-01-29",0.0193255003313077,29520042719,94739966.22,0.1410843296,0.2224960926,0.8000128709,4.833159412,175301191.5,3664498065,167182321.9,3720772705,1184096.395,1600709.052,9528479711,29520042719,1083747.14085645,38534039.13,354,228,772,836,13,4,0,610,713,40,14,276,2185,126,583,201684,0,0,0,0,0,0,55,0.0266130935468905,0.0478377088459453
"2024-01-30",0.0138440502938013,29888377096,82847057.84,0.64041447,0.6009409867,0.7727584359,5.167094388,191911433.4,2305006878,263980911.2,2380387952,2139802.909,76036.38954,9478644773,29888377096,1249872.721895,27137620.43,355,220,771,780,7,4,0,681,603,34,7,376,2278,123,578,201739,0,1,0,0,0,0,61,0.010864961307683,0.0832585079166953
"2024-01-31",0.0182942383101831,29258926194,97414248.85,-0.08782968476,-0.09063363192,0.7363971686,5.14649141,204980555.5,3271935774,422430911.9,3143459323,1986878.121,51724.40994,9170828928,29258926194,1141077.158347,23780586.31,311,205,723,772,5,4,0,514,604,43,5,325,2042,125,562,201818,0,0,0,0,0,0,60,-0.0259274182920857,0.0626480987581879
"2024-02-01",0.0177555836595005,29490533462,104091793,0.0722850725,0.09347051326,0.7459205183,5.059584887,128826745.3,1794686303,106589834.8,1775440264,4652676.958,103538.5661,9230738276,29490533462,1116416.827014,14685312.66,271,205,694,745,5,4,0,424,518,56,5,263,1766,142,503,201853,0,0,0,0,0,0,63,0.00921657473918013,0.0717823193304886
"2024-02-02",0.0161466921964318,29598753552,92494395.2,-0.2478930267,-0.2087295208,0.7469428635,4.996291988,85460271.28,3202350585,72227515.44,3158254698,742308.425,53863.04049,9254425508,29598753552,1022802.557632,17835898.14,341,252,806,826,6,5,0,503,618,36,10,258,1989,147,515,201982,0,0,0,0,0,0,63,0.00216752440959577,0.0266867318276459
"2024-02-03",0.016432453410136,29618102508,51699722.71,-0.08466405249,-0.05931657716,0.7450072685,4.951048293,146302485.3,2813572512,144494413.6,2764030082,542261.1328,517.4463423,9247668404,29618102508,1061868.2032521,14341410.58,252,161,582,619,1,1,0,374,476,20,1,170,1419,85,389,202124,0,0,0,0,0,0,60,-0.0055495628534059,0.0519988323300764
"2024-02-04",0.0163182701034394,29472142757,54957299.29,-0.195584626,-0.2162231085,0.7422750051,4.968105323,72690366.76,2175850008,64920054.65,2149434487,573869.0176,1020.55498,9215376288,29472142757,941913.147874,12343670.81,225,163,597,611,2,2,0,346,464,34,2,213,1526,103,423,202239,0,0,0,0,0,0,60,-0.00293048170156318,0.033407802234868
"2024-02-05",0.0125168930104862,29703304552,163107874.3,0.1880097499,0.11905936,0.7784047104,4.823169019,300378171.5,2348886526,271086678.4,2247067944,2500805.887,162265.6083,9263344344,29703304552,1094843.0765766,43766162.53,310,195,730,802,7,5,0,497,582,43,7,288,1952,108,560,202339,0,0,0,0,0,0,60,0.00524871566347773,0.127881090965907
"2024-02-06",0.0169541474468748,30226888115,78625533.02,0.5221640045,0.6725278934,0.806366278,4.879790118,320412332,1472205164,273627523.2,1468893760,465350.7702,1099.141526,9372498060,30226888115,1309654.02100079,125040258.3,271,173,655,697,1,1,0,412,489,12,2,222,1550,92,418,202451,0,0,0,0,0,0,64,0.0303030152045256,0.217641086877753
"2024-02-07",0.0130903354360201,30398859307,143453316.7,0.1342454789,0.07522342124,0.8085339606,5.025682162,422582441.4,843457092.7,417784001,1032494504,1793886.863,6633.057576,9407628301,30398859307,1204082.964999,19838248.64,283,175,635,653,2,2,0,415,452,27,2,212,1504,92,404,202516,0,0,0,0,0,0,62,0.0216755858107209,0.501012375208402
"2024-02-08",0.0136850663292061,30434286812,93954910.92,0.3444921752,0.4128452154,0.8067346406,5.405441765,170188696.2,900986865.1,155058187.9,937952270.7,2384155.969,0,9416046520,30434286812,1155214.365968,18632496.94,276,184,643,680,0,0,0,406,451,27,0,231,1593,98,473,202553,0,0,0,0,0,0,66,-0.00209735430502444,0.188891428712572
"2024-02-09",0.0153822915752358,30973492560,100782216.7,0.161157606,0.1738673355,0.7790270149,5.921670206,201241753.3,1089563622,145781773.7,998543692.6,4293497.141,0,9491454281,30973492560,1342089.037644,48170897.34,340,193,715,722,0,0,0,467,499,30,0,263,1733,113,456,202606,0,0,0,0,0,0,72,0.0271858236004396,0.184699405557063
"2024-02-10",0.0139455795510512,31141752898,76550170.27,-0.613442507,-0.5358541337,0.7810180953,5.62126152,88529643.15,709430310.2,91219978.64,716855748.4,7566805.388,66623.18578,9503537857,31141752898,1177779.673075,7919216.632,282,195,655,681,11,6,0,399,481,27,12,194,1481,78,377,202651,0,0,0,0,0,0,74,0.0056311965463367,0.124789767052724
"2024-02-11",0.0130840832667458,31241193392,61895775,-0.2383348494,-0.2501344871,0.8485508188,5.66607853,205354452,1362602669,174411530.8,1340654296,3904126.313,21068.87331,9537940827,31241193392,1467447.174838,18579795.62,370,278,790,813,2,1,0,518,638,43,2,236,1882,120,428,202792,0,0,0,0,0,0,71,0.00256043215832946,0.150707507530943
"2024-02-12",0.0209937456846863,32049236980,73216071.22,0.3643944177,0.470151024,0.8607774613,5.567011582,329094507.3,1195742801,323279482.3,1345121514,3979988.21,47833.00955,9651711261,32049236980,1409330.717992,16330819.07,433,282,873,899,9,4,0,623,698,40,9,323,2230,121,567,202915,0,0,0,0,0,0,70,0.0585618923799176,0.27522181778956
"2024-02-13",0.022716784282789,31913499427,120550872.6,-0.2405308017,-0.3703483776,0.8564027026,5.474177596,306664961,2333125058,279381407.2,2376297515,5413716.972,0,9650689491,31913499427,1290772.819237,33182330.9,440,300,937,981,0,0,0,625,743,42,0,297,2302,152,581,202975,0,0,0,0,0,0,79,-0.00670825491215065,0.131439572837505
"2024-02-14",0.0262677606515218,32956134782,95743952.42,-0.1375647177,-0.1481212237,0.7920428725,5.320798764,267058750.2,3620387800,230085012.2,3475027041,6464811.29,29953.62779,9790861197,32956134782,1475760.116828,79747638.15,533,318,1056,1151,14,7,0,824,916,59,14,387,2841,162,703,203120,0,0,0,0,0,0,74,0.0498771942779586,0.0737652331609338
"2024-02-15",0.0246177200179062,33345612943,93754338.85,0.2649424453,0.278980961,0.7593330245,5.712008667,246504208.1,2168837460,152279543.4,2044546557,2381523.736,198387.5198,9902748085,33345612943,1323076.841999,27969290.66,496,318,1001,1045,4,3,0,762,817,45,4,365,2578,140,611,203295,0,0,0,0,0,0,72,0.0169609136519657,0.113657299196594
"2024-02-16",0.0267803115935562,33163712195,103007278,-0.2390521004,-0.2926883407,0.7609218451,5.507892778,155237037.9,857542308.3,146161601.7,874515071.6,2241150.207,138812.7957,9887725770,33163712195,1309524.099255,12064208.55,427,262,960,1009,5,6,0,611,669,45,6,308,2269,157,611,203418,0,0,0,0,0,0,72,-0.00739283537876822,0.181025514890039
"2024-02-17",0.027904658162197,33113374707,73694353.76,-0.3107051294,-0.2319652846,0.78727254,5.270716848,98964588.35,2043690246,92076225.87,2037062323,2943758.118,75172.36153,9870925024,33113374707,1305268.5763316,21547073.81,346,223,758,821,4,4,0,553,623,54,4,254,1941,123,475,203549,0,0,0,0,0,0,76,-0.00569108682094476,0.0484244559779535
"2024-02-18",0.0279526890969367,33565009960,102446006.6,0.1197604722,0.1455240656,0.7626972985,5.659571428,99641437.1,1971715967,88616990.53,1995303110,2041036.733,4804.556785,9940846871,33565009960,1286385.71659,7304489.201,342,199,721,882,3,2,0,645,725,41,3,233,2018,98,516,203643,0,0,0,0,0,0,72,0.0332540348083432,0.0505353908816827
"2024-02-19",0.0223810544565928,34271846713,117601196,0.3877431893,0.3630839111,0.7817307488,5.318997003,360273759.9,1097028638,295407987,1000571282,3781185.437,19647.7796,10055294122,34271846713,1335499.47358,102430777.8,467,263,961,966,4,3,0,695,716,43,4,284,2232,129,508,203754,0,0,0,0,0,0,75,0.0222158873153999,0.328408710055936
"2024-02-20",0.020409383441913,34393167880,165519799.7,0.09817373365,0.1216870237,0.7825687352,5.387086979,184679981.5,2267069686,181694789.7,2288783150,1499191.762,161415.3001,10097041092,34393167880,1405545.666373,6781797.686,431,231,906,922,8,5,0,633,675,30,8,350,2249,117,571,203843,0,0,1,0,0,0,72,0.0236849556387897,0.0814619782710993
"2024-02-21",0.0186520316933994,34038727877,178161051.2,0.05252412049,0.06758778484,0.7961166094,5.355440122,202948110.4,1167055319,190423251.7,1040282215,3831701.604,82362.70153,10028620223,34038727877,1372433.304956,42408617.69,393,247,892,932,5,5,0,542,626,29,5,275,1922,122,458,203985,0,0,0,0,0,0,78,-0.014766678414837,0.173897592595609
"2024-02-22",0.0186336520938051,34437390910,124853501.2,0.1628941533,0.1934146559,0.7722648476,5.504784375,240839157,737239100.4,165129784.3,706492463.7,3928872.798,163453.5695,10120203772,34437390910,1253453.151604,17908053.32,378,212,737,798,2,2,0,534,525,43,3,230,1772,107,433,204090,0,0,0,0,0,0,74,0.000430712499339236,0.326677134825498
"2024-02-23",0.0202000969252306,33904138792,140507250.4,-0.1355548679,-0.2229813322,0.7950533171,5.480567449,390071375.2,1648452288,402207265.1,1870553664,6053398.027,4547115.619,10051433093,33904138792,1287924.931252,25701328.77,266,181,679,709,12,14,0,404,458,32,27,230,1597,107,429,204169,0,0,0,0,0,0,76,-0.0170394473267823,0.236628853646263
"2024-02-24",0.0204141107867229,34353949856,120226167.4,-0.3767287724,-0.2960980309,0.808504108,5.277995268,125528109.5,1293179980,93687722.68,1248305082,2354947.563,13009.19291,10138944092,34353949856,1340891.372386,12563891.13,306,208,773,792,8,5,0,485,546,36,8,209,1742,131,433,204264,0,0,0,0,0,0,72,0.0236885350698,0.097069326343886
"2024-02-25",0.0216678287058953,35029285745,152195702.6,0.0288825114,0.0530910232,0.8176951585,5.677634765,113527389.9,604147726.9,81846988.52,602823209.8,4216777.585,6463.538401,10239168470,35029285745,1316845.85723907,18506085.24,401,226,838,841,3,3,0,605,651,34,3,240,2030,125,479,204391,0,0,0,0,0,0,74,0.0394161964864423,0.187913294787239
"2024-02-26",0.0215043751061481,35549180363,160121488.9,0.3294017635,0.2686289057,0.8292881732,5.348605833,214610189.1,1955518654,149408163.8,2033870646,5440248.039,82257.8661,10342081060,35549180363,1394854.4587755,30509904.92,539,306,1034,1081,6,4,0,785,773,43,6,330,2482,130,577,204534,0,0,0,0,0,0,72,0.0201484744833547,0.1097459176168
"2024-02-27",0.0212283968688684,36240955075,153414223.6,0.1674334815,0.1803433168,0.7995814331,5.839146706,367048636.4,2815328785,267747910,2791060457,10072472.99,115395.1186,10476754269,36240955075,1459649.67289078,36142431.9,643,373,1224,1260,7,5,0,924,912,71,7,409,3017,163,731,204668,0,0,0,0,0,0,79,0.020629954082569,0.13037505187871
"2024-02-28",0.0209723333874263,37180875351,150301787,0.2292014169,0.2529266227,0.8243894237,5.815701924,482844487.9,2434533974,322489777.5,2280255562,11347168,378897.8999,10707493444,37180875351,1659336.634237,64072517.8,658,374,1274,1358,14,9,0,1061,1077,78,14,430,3442,222,809,204752,0,0,0,0,0,0,82,0.0425381520266583,0.198331382127592
"2024-02-29",0.0233864251198955,37346175415,139990503,0.1236437407,0.09572945726,0.8441169217,5.721700818,280822289.6,1153403527,215547295.1,1033984639,4647951.112,521629.8287,10736846714,37346175415,1651279.394211,183926855.7,599,351,1186,1307,5,4,0,927,921,53,5,368,2874,196,674,204871,0,0,0,0,0,0,80,-0.0130225320729789,0.243472716205766
"2024-03-01",0.0181953947701348,37992756914,126846738.7,-0.238167915,-0.1779529111,0.8806665926,5.772443889,200039515.1,2622583304,161306413.9,2595974352,4839646.379,0,10839036772,37992756914,1573440.257309,59416563.07,463,268,913,1042,0,0,0,757,744,27,0,231,2112,112,472,205032,0,0,0,0,0,0,80,0.0278338359992993,0.076275752535638
"2024-03-02",0.0208008001210913,37790030980,137090101.9,-0.1077330951,-0.111749521,0.8712882223,6.353746376,285478697.3,1717391552,292775615.8,1778460346,5147644.545,11048.17076,10811739195,37790030980,1828786.78496675,44788597.59,399,244,815,862,3,2,0,599,618,30,4,229,1920,141,440,205155,0,0,0,0,0,0,80,-0.00375539348436859,0.166228078254807
"2024-03-03",0.0188351205312472,38190680527,88752885.84,0.04336462378,0.09094472229,0.873910769,6.398223683,82210274.29,353299529.5,75433513.03,322393022.5,6669124.143,0,10868527530,38190680527,2060407.688389,16671803.91,366,218,780,867,0,0,0,593,611,43,0,209,1806,108,405,205250,0,0,0,0,0,0,83,0.0196929066863607,0.232692849623509
"2024-03-04",0.0206827950452517,39447137057,137669979.2,0.456349322,0.4137639109,0.8708354346,6.359417839,394795502.2,1291209356,418608363.2,1150300016,4027627.516,4562273.193,10946703399,39447137057,2047540.9437991,39843018.8,507,296,1009,1057,7,7,0,717,704,34,7,335,2319,141,568,205312,0,0,0,0,0,0,82,0.0387033004170902,0.305756382855702
