"Date(UTC)","UnixTimeStamp","Value"
"1/4/2022","1641254400","6169736351196870026781"
"1/5/2022","1641340800","6394701793149767829614"
"1/6/2022","1641427200","5800558989352349965199"
"1/7/2022","1641513600","5641240263407073194986"
"1/8/2022","1641600000","5264562885674562224782"
"1/9/2022","1641686400","4652155842525069477997"
"1/10/2022","1641772800","5668752772798404156519"
"1/11/2022","1641859200","5497816287860744163153"
"1/12/2022","1641945600","5354979536398772777793"
"1/13/2022","1642032000","5363250087506412865639"
"1/14/2022","1642118400","5414595379437071481904"
"1/15/2022","1642204800","5176234068458576625842"
"1/16/2022","1642291200","5304230775649740018901"
"1/17/2022","1642377600","4965868430272855681074"
"1/18/2022","1642464000","5491167766156376302476"
"1/19/2022","1642550400","4812343260770682961009"
"1/20/2022","1642636800","5586958750965591786972"
"1/21/2022","1642723200","5688719789653862136255"
"1/22/2022","1642809600","5603128904555904586616"
"1/23/2022","1642896000","4537633738573281805990"
"1/24/2022","1642982400","4682023007745420137378"
"1/25/2022","1643068800","4771607485281867144179"
"1/26/2022","1643155200","4809852286024642788864"
"1/27/2022","1643241600","4795175489805439077606"
"1/28/2022","1643328000","4329168806427958165363"
"1/29/2022","1643414400","3976161920882808102513"
"1/30/2022","1643500800","3823024432519326355530"
"1/31/2022","1643587200","4214712710724914016613"
"2/1/2022","1643673600","4240891170634864668209"
"2/2/2022","1643760000","4121194255460884802822"
"2/3/2022","1643846400","4677919201958880708189"
"2/4/2022","1643932800","4700584685329436391308"
"2/5/2022","1644019200","4984383550610889189815"
"2/6/2022","1644105600","4658565080399828194946"
"2/7/2022","1644192000","5421226105570451550439"
"2/8/2022","1644278400","5134988963971705281205"
"2/9/2022","1644364800","4733335260073902524656"
"2/10/2022","1644451200","5209198315697429177194"
"2/11/2022","1644537600","5268763516190393206470"
"2/12/2022","1644624000","4202881443122539748854"
"2/13/2022","1644710400","4425688771570600706321"
"2/14/2022","1644796800","4567431758177122648772"
"2/15/2022","1644883200","6260297017772727385146"
"2/16/2022","1644969600","6811438673293777077252"
"2/17/2022","1645056000","5267012996381069225976"
"2/18/2022","1645142400","5243350660490704806760"
"2/19/2022","1645228800","4308452854509875758294"
"2/20/2022","1645315200","4509136492887681846609"
"2/21/2022","1645401600","4671202781151411265697"
"2/22/2022","1645488000","4832939466285231055041"
"2/23/2022","1645574400","4902374724354809044544"
"2/24/2022","1645660800","4818247219208959193723"
"2/25/2022","1645747200","4927345263630253044758"
"2/26/2022","1645833600","3819071006538942493951"
"2/27/2022","1645920000","3789715552000605416632"
"2/28/2022","1646006400","4528424262928800583205"
"3/1/2022","1646092800","4400867315953006114210"
"3/2/2022","1646179200","3955464119407323206520"
"3/3/2022","1646265600","4303209755673861391710"
"3/4/2022","1646352000","4027146887813426592360"
"3/5/2022","1646438400","3716300692631320568294"
"3/6/2022","1646524800","3729496079789349695480"
"3/7/2022","1646611200","4171901564453651401972"
"3/8/2022","1646697600","3931971422348059808916"
"3/9/2022","1646784000","4006413741140527401420"
"3/10/2022","1646870400","3994670362946815350383"
"3/11/2022","1646956800","3813041174753608248925"
"3/12/2022","1647043200","3846502293179366147247"
"3/13/2022","1647129600","3696096893625264279261"
"3/14/2022","1647216000","4049903355126786118273"
"3/15/2022","1647302400","4153702389362517300310"
"3/16/2022","1647388800","4146367298070767747976"
"3/17/2022","1647475200","4474712939022628362047"
"3/18/2022","1647561600","3944803332167772089972"
"3/19/2022","1647648000","4398562729360722096485"
"3/20/2022","1647734400","4072771295626017228850"
"3/21/2022","1647820800","4706205730020516941679"
"3/22/2022","1647907200","4779366981054423760501"
"3/23/2022","1647993600","4552591304368488484093"
"3/24/2022","1648080000","4490407623984573708257"
"3/25/2022","1648166400","4019977812545040529722"
"3/26/2022","1648252800","3745840304264040140502"
"3/27/2022","1648339200","3800650463719834313817"
"3/28/2022","1648425600","4531786416813776241010"
"3/29/2022","1648512000","4267440765451986769637"
"3/30/2022","1648598400","4679470153476750394977"
"3/31/2022","1648684800","4746619671797689483897"
"4/1/2022","1648771200","4630049482813854251464"
"4/2/2022","1648857600","4506870386970736090260"
"4/3/2022","1648944000","4143194402645451800824"
"4/4/2022","1649030400","4621997941497877264331"
"4/5/2022","1649116800","4632620930512334340273"
"4/6/2022","1649203200","4506096897670483984449"
"4/7/2022","1649289600","4428295272565940536379"
"4/8/2022","1649376000","4337089925621916444919"
"4/9/2022","1649462400","3617577166680075672077"
"4/10/2022","1649548800","3624838000371038800778"
"4/11/2022","1649635200","3984725336860093116279"
"4/12/2022","1649721600","3927003045487357635445"
"4/13/2022","1649808000","3953326800376412539144"
"4/14/2022","1649894400","3832636440642933969891"
"4/15/2022","1649980800","3811515842266813189005"
"4/16/2022","1650067200","3483701971650525621654"
"4/17/2022","1650153600","3488060516043743729185"
"4/18/2022","1650240000","3822559479256177823224"
"4/19/2022","1650326400","3981743846871573931843"
"4/20/2022","1650412800","4271312417814464624109"
"4/21/2022","1650499200","4398532586936106941572"
"4/22/2022","1650585600","4196869160362791749237"
"4/23/2022","1650672000","4419108223301873592481"
"4/24/2022","1650758400","3835288431264757418168"
"4/25/2022","1650844800","4360677861785020012190"
"4/26/2022","1650931200","4247895747775821813084"
"4/27/2022","1651017600","3776797436380709241072"
"4/28/2022","1651104000","4391024366708736580892"
"4/29/2022","1651190400","4810214864171138361266"
"4/30/2022","1651276800","3732672935974929085784"
